,regulator,gene_id,effect
3882,lrp,STMUK_4330,+-
3884,lrp,STMUK_4383,+-
3895,lrp,STMUK_4548,+-
3896,lrp,STMUK_4565,+-
3897,lrp,STMUK_4566,+-
3898,lrp,STMUK_3229,+-
3900,lsrR,STMUK_4057,-
3901,lsrR,STMUK_4058,-
3902,lsrR,STMUK_4059,-
3903,lsrR,STMUK_4060,-
3904,lsrR,STMUK_4061,-
3905,lsrR,STMUK_4062,-
3906,lsrR,STMUK_4063,-
3907,lsrR,STMUK_4064,-
3909,lysR,STMUK_3001,+
3910,lysR,STMUK_3002,-
3913,malI,STMUK_1526,-
3914,malT,STMUK_0407,+
3915,malT,STMUK_3499,+
3916,malT,STMUK_3500,+
3917,malT,STMUK_3650,+
3918,malT,STMUK_4212,+
3919,malT,STMUK_4213,+
3920,malT,STMUK_4214,+
3921,malT,STMUK_4215,+
3922,malT,STMUK_4216,+
3923,malT,STMUK_4217,+
3924,manganese,STMUK_1807,+
3925,marA,STMUK_0467,+
3928,marA,STMUK_0583,+
3929,marA,STMUK_0785,+
3930,marA,STMUK_0879,+
3931,marA,STMUK_0880,+
3932,marA,STMUK_0881,+
3933,marA,STMUK_0882,+
3934,marA,STMUK_0903,+
3935,marA,STMUK_1032,+
3936,marA,STMUK_1033,+
3937,marA,STMUK_1034,+
3938,marA,STMUK_1092,+
3939,marA,STMUK_1683,+
3941,marA,STMUK_1555,+
3945,marA,STMUK_1433,+
3946,marA,STMUK_1866,+
3947,marA,STMUK_2233,+
3949,marA,STMUK_2544,+
3950,marA,STMUK_3175,+
3951,marA,STMUK_3176,+
3952,marA,STMUK_3177,+
3953,marA,STMUK_3295,+
3954,marA,STMUK_3296,+
3955,marA,STMUK_3297,+
3956,marA,STMUK_3298,+
3957,marA,STMUK_3299,+
3961,marA,STMUK_1531,-
3963,marA,STMUK_3701,+
3964,marA,STMUK_3702,+
3965,marA,STMUK_4040,+
3966,marA,STMUK_4069,+
3967,marA,STMUK_4351,-
3968,marA,STMUK_4573,-
3975,matA,STMUK_1933,-
3976,matA,STMUK_1934,-
3977,matA,STMUK_1935,-
3978,matA,STMUK_2759,-
3979,mazE,STMUK_2943,-
3982,mazE;mazF,STMUK_2943,-
3986,mcbR,STMUK_1702,+
3987,mcbR,STMUK_1701,+
3989,melR,STMUK_4282,+-
3990,melR,STMUK_4283,+-
3991,melR,STMUK_4284,+-
3992,metJ,STMUK_0247,-
3993,metJ,STMUK_0248,-
3994,metJ,STMUK_0249,-
3995,metJ,STMUK_0613,-
3996,metJ,STMUK_0614,-
3997,metJ,STMUK_2222,-
3998,metJ,STMUK_2223,-
3999,metJ,STMUK_3078,-
4000,metJ,STMUK_3149,-
4001,metJ,STMUK_3949,-
4002,metJ,STMUK_3950,-
4003,metJ,STMUK_4085,-
4004,metJ,STMUK_4086,-
4005,metJ,STMUK_4091,-
4006,metJ,STMUK_4166,-
4007,metR,STMUK_2587,+-
4008,metR,STMUK_2588,+
4009,metR,STMUK_3949,-
4010,metR,STMUK_3950,+
4011,metR,STMUK_4172,+
4015,mhpR,STMUK_1074,+
4018,mlc,STMUK_1171,-
4019,mlc,STMUK_1452,-
4020,mlc,STMUK_1451,-
4021,mlc,STMUK_1803,-
4022,mlc,STMUK_1804,-
4023,mlc,STMUK_1805,-
4024,mlc,STMUK_2463,-
4025,mlc,STMUK_2464,-
4026,mlc,STMUK_2465,-
4027,mlc,STMUK_3501,-
4028,mlrA,STMUK_1107,+
4029,mlrA,STMUK_1108,+
4030,mlrA,STMUK_1109,+
4031,mlrA,STMUK_1110,+
4032,mlrA,STMUK_3287,+
4034,mlrA,STMUK_3289,+
4035,mlrA,STMUK_3290,+
4036,mlrA,STMUK_3294,+
4037,mlrA,STMUK_2589,+
4038,mngR,STMUK_3771,-
4041,mntR,STMUK_0835,-
4042,mntR,STMUK_1807,+
4043,mntR,STMUK_2439,-
4045,modE,STMUK_0786,-
4046,modE,STMUK_0787,-
4047,modE,STMUK_0788,-
4048,modE,STMUK_0807,+
4049,modE,STMUK_0808,+
4050,modE,STMUK_0809,+
4051,modE,STMUK_0810,+
4052,modE,STMUK_0811,+
4053,modE,STMUK_0931,-
4054,modE,STMUK_0932,-
4055,modE,STMUK_0933,-
4056,modE,STMUK_1739,+
4057,modE,STMUK_1738,+
4058,modE,STMUK_1719,-
4059,modE,STMUK_1718,-
4060,modE,STMUK_1717,-
4061,modE,STMUK_1716,-
4062,modE,STMUK_1715,-
4064,modE,STMUK_3800,+
4065,modE,STMUK_3801,+
4066,modE,STMUK_3802,+
4068,modE,STMUK_3804,+
4069,modE,STMUK_2284,+
4071,modE,STMUK_2286,+
4072,modE,STMUK_2287,+
4073,modE,STMUK_2288,+
4074,modE,STMUK_2289,+
4075,modE,STMUK_2290,+
4076,modE,STMUK_2291,+
4077,modE,STMUK_2292,+
4078,modE,STMUK_2834,+
4079,modE,STMUK_2835,+
4080,modE,STMUK_2836,+
4081,modE,STMUK_2837,+
4082,modE,STMUK_2838,+
4083,modE,STMUK_2839,+
4084,modE,STMUK_2840,+
4085,modE,STMUK_2841,+
4086,modE,STMUK_2842,+
4087,modE,STMUK_4554,-
4088,modE,STMUK_4555,-
4089,modE,STMUK_4556,-
4090,modE,STMUK_4557,-
4091,molybdopterin,STMUK_0807,-
4092,molybdopterin,STMUK_0808,-
4093,molybdopterin,STMUK_0809,-
4094,molybdopterin,STMUK_0810,-
4095,molybdopterin,STMUK_0811,-
4098,mprA,STMUK_2802,-
4099,mprA,STMUK_2803,-
4100,mprA,STMUK_2804,-
4101,mqsA,STMUK_0911,-
4102,mqsA,STMUK_1107,-
4103,mqsA,STMUK_1108,-
4104,mqsA,STMUK_1109,-
4105,mqsA,STMUK_1110,-
4106,mqsA,STMUK_2913,-
4109,mraZ,STMUK_0121,-
4110,mraZ,STMUK_0122,-
4111,mraZ,STMUK_0123,-
4112,mraZ,STMUK_0124,-
4113,mraZ,STMUK_0125,-
4114,mraZ,STMUK_0126,-
4115,mraZ,STMUK_0127,-
4116,mraZ,STMUK_0128,-
4117,mraZ,STMUK_0129,-
4118,mraZ,STMUK_0130,-
4119,mraZ,STMUK_0131,-
4120,mraZ,STMUK_0132,-
4121,mraZ,STMUK_0133,-
4122,mraZ,STMUK_0134,-
4123,mraZ,STMUK_0135,-
4124,mraZ,STMUK_0136,-
4125,mraZ,STMUK_3864,-
4127,murR,STMUK_2603,-
4128,murR,STMUK_2602,-
4130,nac,STMUK_0069,?
4131,nac,STMUK_0112,?
4132,nac,STMUK_0113,?
4133,nac,STMUK_0114,?
4134,nac,STMUK_0115,?
4135,nac,STMUK_0116,?
4136,nac,STMUK_0204,?
4137,nac,STMUK_0212,?
4139,nac,STMUK_0215,?
4140,nac,STMUK_0216,?
4141,nac,STMUK_0217,?
4142,nac,STMUK_0218,?
4143,nac,STMUK_0219,?
4144,nac,STMUK_0260,?
4149,nac,STMUK_3640,?
4150,nac,STMUK_3319,+
4151,nac,STMUK_3320,+
4156,nac,STMUK_0384,?
4157,nac,STMUK_0385,?
4158,nac,STMUK_0386,?
4159,nac,STMUK_0421,?
4160,nac,STMUK_0422,?
4161,nac,STMUK_0423,?
4162,nac,STMUK_0424,?
4163,nac,STMUK_0425,?
4164,nac,STMUK_0426,?
4165,nac,STMUK_0494,?
4166,nac,STMUK_0499,?
4167,nac,STMUK_0523,?
4169,nac,STMUK_0532,?
4170,nac,STMUK_0542,?
4171,nac,STMUK_0543,?
4172,nac,STMUK_0544,?
4174,nac,STMUK_2425,?
4176,nac,STMUK_0588,?
4177,nac,STMUK_0619,?
4178,nac,STMUK_0620,?
4179,nac,STMUK_0648,?
4180,nac,STMUK_0650,?
4181,nac,STMUK_0651,?
4182,nac,STMUK_0652,?
4183,nac,STMUK_0653,?
4185,nac,STMUK_0673,?
4186,nac,STMUK_0674,?
4189,nac,STMUK_0715,?
4190,nac,STMUK_0736,?
4191,nac,STMUK_0738,?
4192,nac,STMUK_0739,?
4193,nac,STMUK_0740,?
4194,nac,STMUK_0741,?
4195,nac,STMUK_0742,?
4196,nac,STMUK_0743,?
4197,nac,STMUK_0744,?
4198,nac,STMUK_0745,?
4199,nac,STMUK_0746,?
4200,nac,STMUK_0747,?
4201,nac,STMUK_0750,?
4202,nac,STMUK_0751,?
4203,nac,STMUK_0752,?
4205,nac,STMUK_0754,?
4206,nac,STMUK_0755,?
4207,nac,STMUK_0756,?
4208,nac,STMUK_3154,?
4209,nac,STMUK_0807,?
4210,nac,STMUK_0808,?
4211,nac,STMUK_0809,?
4212,nac,STMUK_0810,?
4213,nac,STMUK_0811,?
4214,nac,STMUK_0830,?
4215,nac,STMUK_0870,?
4216,nac,STMUK_0898,?
4217,nac,STMUK_0899,?
4218,nac,STMUK_0921,?
4219,nac,STMUK_0926,?
4220,nac,STMUK_0927,?
4221,nac,STMUK_0931,?
4222,nac,STMUK_0932,?
4223,nac,STMUK_0933,?
4226,nac,STMUK_0023,?
4228,nac,STMUK_0025,?
4229,nac,STMUK_0026,?
4230,nac,STMUK_0027,?
4231,nac,STMUK_1030,?
4232,nac,STMUK_1031,?
4233,nac,STMUK_1039,?
4234,nac,STMUK_3810,?
4235,nac,STMUK_3809,?
4236,nac,STMUK_3808,?
4237,nac,STMUK_1087,?
4238,nac,STMUK_1088,?
4240,nac,STMUK_1067,?
4252,nac,STMUK_1122,?
4253,nac,STMUK_1166,?
4254,nac,STMUK_1167,?
4255,nac,STMUK_1168,?
4256,nac,STMUK_1169,?
4257,nac,STMUK_1170,?
4258,nac,STMUK_1183,?
4259,nac,STMUK_1185,?
4260,nac,STMUK_1186,?
4261,nac,STMUK_1187,?
4263,nac,STMUK_1779,?
4265,nac,STMUK_1737,?
4266,nac,STMUK_1719,?
4267,nac,STMUK_1718,?
4268,nac,STMUK_1717,?
4269,nac,STMUK_1716,?
4270,nac,STMUK_1715,?
4271,nac,STMUK_1676,?
4273,nac,STMUK_1628,?
4278,nac,STMUK_1627,?
4281,nac,STMUK_2619,?
4284,nac,STMUK_1593,?
4289,nac,STMUK_1566,+
4290,nac,STMUK_1558,?
4297,nac,STMUK_1568,?
4299,nac,STMUK_1486,?
4303,nac,STMUK_1478,?
4304,nac,STMUK_1848,?
4308,nac,STMUK_1466,?
4309,nac,STMUK_1465,?
4310,nac,STMUK_1462,?
4311,nac,STMUK_1461,?
4313,nac,STMUK_1459,?
4314,nac,STMUK_1458,?
4315,nac,STMUK_1443,?
4316,nac,STMUK_1442,?
4318,nac,STMUK_1526,?
4319,nac,STMUK_1418,?
4320,nac,STMUK_1393,?
4321,nac,STMUK_1327,?
4322,nac,STMUK_1326,?
4323,nac,STMUK_1325,?
4324,nac,STMUK_1324,?
4325,nac,STMUK_1323,?
4326,nac,STMUK_1311,?
4327,nac,STMUK_1306,?
4328,nac,STMUK_1305,?
4329,nac,STMUK_1304,?
4331,nac,STMUK_1303,?
4332,nac,STMUK_1302,?
4333,nac,STMUK_1301,?
4334,nac,STMUK_1300,?
4335,nac,STMUK_1293,?
4336,nac,STMUK_1266,-
4337,nac,STMUK_1810,?
4338,nac,STMUK_1811,?
4339,nac,STMUK_1816,?
4340,nac,STMUK_1853,?
4341,nac,STMUK_1854,?
4342,nac,STMUK_1855,?
4343,nac,STMUK_1872,?
4344,nac,STMUK_1873,?
4345,nac,STMUK_1882,?
4346,nac,STMUK_1883,?
4347,nac,STMUK_1907,?
4350,nac,STMUK_1911,?
4351,nac,STMUK_1929,?
4353,nac,STMUK_0214,?
4354,nac,STMUK_0697,-
4355,nac,STMUK_2046,?
4356,nac,STMUK_2047,?
4357,nac,STMUK_2048,?
4358,nac,STMUK_2097,?
4359,nac,STMUK_2110,?
4361,nac,STMUK_2124,?
4362,nac,STMUK_2125,?
4363,nac,STMUK_2132,?
4364,nac,STMUK_2133,?
4365,nac,STMUK_2134,?
4366,nac,STMUK_2135,?
4367,nac,STMUK_2136,?
4369,nac,STMUK_2138,?
4370,nac,STMUK_2139,?
4371,nac,STMUK_2140,?
4372,nac,STMUK_2141,?
4373,nac,STMUK_2142,?
4374,nac,STMUK_2143,?
4375,nac,STMUK_2146,?
4376,nac,STMUK_2147,?
4377,nac,STMUK_2148,?
4378,nac,STMUK_2149,?
4381,nac,STMUK_3245,?
4386,nac,STMUK_2196,?
4387,nac,STMUK_2197,?
4389,nac,STMUK_2218,?
4390,nac,STMUK_2219,?
4391,nac,STMUK_2220,?
4392,nac,STMUK_2230,?
4393,nac,STMUK_2244,?
4394,nac,STMUK_2250,?
4396,nac,STMUK_3800,?
4397,nac,STMUK_3801,?
4398,nac,STMUK_3802,?
4400,nac,STMUK_3804,?
4401,nac,STMUK_2284,?
4403,nac,STMUK_2286,?
4404,nac,STMUK_2287,?
4405,nac,STMUK_2288,?
4406,nac,STMUK_2289,?
4407,nac,STMUK_2290,?
4408,nac,STMUK_2291,?
4409,nac,STMUK_2292,?
4410,nac,STMUK_2294,?
4411,nac,STMUK_2312,?
4412,nac,STMUK_2313,?
4413,nac,STMUK_2366,?
4414,nac,STMUK_2397,?
4415,nac,STMUK_2398,?
4416,nac,STMUK_2399,?
4417,nac,STMUK_2400,?
4418,nac,STMUK_2410,?
4419,nac,STMUK_2411,?
4420,nac,STMUK_2412,?
4421,nac,STMUK_2413,?
4422,nac,STMUK_2414,?
4423,nac,STMUK_2415,?
4424,nac,STMUK_0203,?
4425,nac,STMUK_0202,?
4426,nac,STMUK_0201,?
4427,nac,STMUK_0200,?
4428,nac,STMUK_0199,?
4434,nac,STMUK_2439,?
4435,nac,STMUK_2440,+
4436,nac,STMUK_2451,?
4437,nac,STMUK_2470,?
4453,nac,STMUK_2538,?
4454,nac,STMUK_2585,?
4455,nac,STMUK_2614,?
4456,nac,STMUK_2615,?
4457,nac,STMUK_2700,?
4458,nac,STMUK_2704,?
4459,nac,STMUK_2705,?
4460,nac,STMUK_2721,?
4461,nac,STMUK_2722,?
4463,nac,STMUK_2777,?
4464,nac,STMUK_2778,?
4465,nac,STMUK_2779,+
4466,nac,STMUK_2780,+
4467,nac,STMUK_2781,+
4468,nac,STMUK_2821,?
4469,nac,STMUK_2822,?
4470,nac,STMUK_2823,?
4471,nac,STMUK_2824,?
4472,nac,STMUK_2825,?
4473,nac,STMUK_2826,?
4474,nac,STMUK_2827,?
4475,nac,STMUK_2896,?
4477,nac,STMUK_2940,?
4478,nac,STMUK_2949,?
4479,nac,STMUK_2950,?
4480,nac,STMUK_2951,?
4481,nac,STMUK_2957,?
4482,nac,STMUK_3001,?
4483,nac,STMUK_3002,?
4484,nac,STMUK_3006,?
4485,nac,STMUK_0968,?
4488,nac,STMUK_3038,?
4489,nac,STMUK_3041,?
4490,nac,STMUK_3042,?
4491,nac,STMUK_3043,?
4492,nac,STMUK_3050,-
4493,nac,STMUK_3054,?
4494,nac,STMUK_3056,?
4495,nac,STMUK_3057,?
4496,nac,STMUK_3058,?
4502,nac,STMUK_3094,?
4503,nac,STMUK_3102,?
4510,nac,STMUK_3170,?
4511,nac,STMUK_3171,?
4512,nac,STMUK_3172,?
4513,nac,STMUK_3173,?
4514,nac,STMUK_3174,?
4518,nac,STMUK_3230,?
4519,nac,STMUK_3231,?
4520,nac,STMUK_3232,?
4521,nac,STMUK_3233,?
4522,nac,STMUK_3234,?
4526,nac,STMUK_3256,?
4527,nac,STMUK_3257,?
4528,nac,STMUK_3258,?
4529,nac,STMUK_3259,?
4530,nac,STMUK_3274,?
4532,nac,STMUK_3277,?
4533,nac,STMUK_3278,?
4534,nac,STMUK_3279,?
4535,nac,STMUK_3283,?
4536,nac,STMUK_3289,?
4537,nac,STMUK_3290,?
4538,nac,STMUK_3291,?
4542,nac,STMUK_3321,?
4543,nac,STMUK_3322,?
4544,nac,STMUK_3323,?
4545,nac,STMUK_3324,?
4546,nac,STMUK_3325,?
4547,nac,STMUK_3353,?
4548,nac,STMUK_3358,?
4549,nac,STMUK_3359,?
4550,nac,STMUK_3360,?
4563,nac,STMUK_3429,?
4564,nac,STMUK_3430,?
4565,nac,STMUK_3486,?
4566,nac,STMUK_3487,?
4567,nac,STMUK_3488,?
4568,nac,STMUK_3563,?
4569,nac,STMUK_3575,?
4573,nac,STMUK_3593,?
4574,nac,STMUK_3594,?
4575,nac,STMUK_3613,?
4576,nac,STMUK_3614,?
4577,nac,STMUK_3615,?
4578,nac,STMUK_3616,?
4579,nac,STMUK_3617,?
4580,nac,STMUK_3632,?
4581,nac,STMUK_3696,?
4582,nac,STMUK_3697,?
4583,nac,STMUK_3698,?
4586,nac,STMUK_3701,?
4587,nac,STMUK_3702,?
4588,nac,STMUK_3703,?
4589,nac,STMUK_3704,?
4590,nac,STMUK_3705,?
4592,nac,STMUK_3707,?
4593,nac,STMUK_3708,?
4594,nac,STMUK_3709,?
4595,nac,STMUK_3726,?
4596,nac,STMUK_3727,?
4597,nac,STMUK_3728,?
4598,nac,STMUK_3729,?
4599,nac,STMUK_3730,?
4600,nac,STMUK_3795,?
4601,nac,STMUK_3796,?
4602,nac,STMUK_3797,?
4603,nac,STMUK_3824,?
4604,nac,STMUK_3825,?
4605,nac,STMUK_3826,?
4606,nac,STMUK_3827,?
4607,nac,STMUK_3828,?
4608,nac,STMUK_3836,?
4609,nac,STMUK_3838,?
4610,nac,STMUK_3839,?
4611,nac,STMUK_3840,?
4612,nac,STMUK_3841,?
4613,nac,STMUK_3863,-
4614,nac,STMUK_3864,-
4615,nac,STMUK_3865,-
4616,nac,STMUK_3866,?
4617,nac,STMUK_3887,?
4618,nac,STMUK_3897,?
4619,nac,STMUK_3899,?
4620,nac,STMUK_3904,?
4621,nac,STMUK_3905,?
4622,nac,STMUK_3906,?
4623,nac,STMUK_3907,?
4624,nac,STMUK_3908,?
4626,nac,STMUK_3910,?
4627,nac,STMUK_3911,?
4628,nac,STMUK_3912,?
4629,nac,STMUK_3914,?
4630,nac,STMUK_3915,?
4631,nac,STMUK_3941,?
4632,nac,STMUK_3942,?
4633,nac,STMUK_3949,?
4634,nac,STMUK_3950,?
4635,nac,STMUK_3979,?
4636,nac,STMUK_3980,?
4637,nac,STMUK_3981,?
4639,nac,STMUK_4000,?
4640,nac,STMUK_4001,?
4641,nac,STMUK_4047,?
4642,nac,STMUK_4102,?
4643,nac,STMUK_4104,?
4644,nac,STMUK_4149,?
4645,nac,STMUK_4154,?
4646,nac,STMUK_4173,?
4647,nac,STMUK_4218,?
4648,nac,STMUK_4219,?
4649,nac,STMUK_4235,?
4650,nac,STMUK_4236,?
4651,nac,STMUK_4248,?
4652,nac,STMUK_4268,?
4653,nac,STMUK_4269,?
4654,nac,STMUK_4313,?
4655,nac,STMUK_4342,?
4656,nac,STMUK_4343,?
4657,nac,STMUK_4344,?
4658,nac,STMUK_4345,?
4659,nac,STMUK_4346,?
4660,nac,STMUK_4347,?
4661,nac,STMUK_4348,?
4662,nac,STMUK_4349,?
4663,nac,STMUK_4382,?
4664,nac,STMUK_4388,?
4665,nac,STMUK_4389,?
4666,nac,STMUK_4393,?
4667,nac,STMUK_4394,?
4668,nac,STMUK_4395,?
4669,nac,STMUK_4396,?
4670,nac,STMUK_4445,?
4671,nac,STMUK_4446,?
4673,nac,STMUK_4459,?
4674,nac,STMUK_4537,?
4675,nac,STMUK_4547,?
4676,nac,STMUK_4563,?
4677,nac,STMUK_4564,?
4678,nac,STMUK_4321,?
4689,nac,STMUK_3229,?
4690,nac,STMUK_3913,?
4691,nac,STMUK_4539,?
4695,nadR,STMUK_0762,-
4696,nadR,STMUK_0763,-
4697,nadR,STMUK_0970,-
4698,nadR,STMUK_2677,-
4699,nagC,STMUK_0686,-
4700,nagC,STMUK_0687,-
4701,nagC,STMUK_0688,-
4702,nagC,STMUK_0689,-
4703,nagC,STMUK_0690,-
4704,nagC,STMUK_0692,-
4705,nagC,STMUK_0693,-
4706,nagC,STMUK_1130,-
4708,nagC,STMUK_0036,-
4710,nagC,STMUK_1284,-
4711,nagC,STMUK_1283,-
4712,nagC,STMUK_1282,-
4713,nagC,STMUK_1281,-
4714,nagC,STMUK_1280,-
4715,nagC,STMUK_1279,-
4716,nagC,STMUK_1803,-
4717,nagC,STMUK_1804,-
4718,nagC,STMUK_1805,-
4719,nagC,STMUK_2463,-
4720,nagC,STMUK_2464,-
4721,nagC,STMUK_2465,-
4722,nagC,STMUK_3079,-
4723,nagC,STMUK_3491,?
4724,nagC,STMUK_3492,?
4725,nagC,STMUK_3493,?
4726,nagC,STMUK_3850,+-
4727,nagC,STMUK_3851,+-
4729,nagC,STMUK_1098,-
4730,nagC,STMUK_1099,-
4731,nagC,STMUK_0722,+
4732,nagC,STMUK_4574,-
4733,nagC,STMUK_4575,-
4734,nagC,STMUK_4576,-
4735,nagC,STMUK_4577,-
4736,nanR,STMUK_3321,-
4737,nanR,STMUK_3322,-
4738,nanR,STMUK_3323,-
4739,nanR,STMUK_3324,-
4740,nanR,STMUK_3325,-
4741,nanR,STMUK_1100,-
4742,nanR,STMUK_1101,-
4744,nanR,STMUK_1098,-
4745,nanR,STMUK_1099,-
4746,nanR,STMUK_0722,+
4747,narL,STMUK_0069,-
4748,narL,STMUK_0624,-
4749,narL,STMUK_0625,-
4750,narL,STMUK_0626,-
4751,narL,STMUK_0627,-
4752,narL,STMUK_0628,-
4753,narL,STMUK_0629,-
4754,narL,STMUK_0630,-
4755,narL,STMUK_0631,-
4756,narL,STMUK_0850,+
4757,narL,STMUK_0851,+
4758,narL,STMUK_0903,+
4759,narL,STMUK_0904,+
4760,narL,STMUK_0905,+
4761,narL,STMUK_0924,+
4762,narL,STMUK_0925,+
4763,narL,STMUK_0931,-
4764,narL,STMUK_0932,-
4765,narL,STMUK_0933,-
4766,narL,STMUK_0939,-
4767,narL,STMUK_0940,-
4768,narL,STMUK_1758,-
4769,narL,STMUK_1759,-
4770,narL,STMUK_1760,-
4771,narL,STMUK_1761,-
4772,narL,STMUK_1762,-
4773,narL,STMUK_1763,-
4774,narL,STMUK_3810,-
4775,narL,STMUK_3809,-
4776,narL,STMUK_3808,-
4777,narL,STMUK_1737,+
4778,narL,STMUK_1736,+
4779,narL,STMUK_1735,+
4780,narL,STMUK_1734,+
4781,narL,STMUK_1733,+
4782,narL,STMUK_1722,-
4783,narL,STMUK_1704,-
4784,narL,STMUK_1628,+
4786,narL,STMUK_1538,+
4787,narL,STMUK_1537,+
4789,narL,STMUK_1462,-
4790,narL,STMUK_1461,-
4792,narL,STMUK_1459,-
4793,narL,STMUK_1458,-
4795,narL,STMUK_2093,-
4796,narL,STMUK_2094,-
4800,narL,STMUK_1239,+
4801,narL,STMUK_1238,+
4803,narL,STMUK_3800,-
4804,narL,STMUK_3801,-
4805,narL,STMUK_3802,-
4807,narL,STMUK_3804,-
4808,narL,STMUK_2284,-
4810,narL,STMUK_2286,-
4811,narL,STMUK_2287,-
4812,narL,STMUK_2288,-
4813,narL,STMUK_2289,-
4814,narL,STMUK_2290,-
4815,narL,STMUK_2291,-
4816,narL,STMUK_2292,-
4817,narL,STMUK_2346,+
4818,narL,STMUK_2347,+
4819,narL,STMUK_2348,+
4820,narL,STMUK_2349,+
4821,narL,STMUK_2350,+
4822,narL,STMUK_2351,+
4823,narL,STMUK_2352,+
4824,narL,STMUK_2353,+
4825,narL,STMUK_2354,+
4826,narL,STMUK_2355,+
4827,narL,STMUK_2356,+
4828,narL,STMUK_2357,+
4829,narL,STMUK_2358,+
4830,narL,STMUK_2829,-
4831,narL,STMUK_2830,-
4832,narL,STMUK_3131,-
4833,narL,STMUK_3132,-
4834,narL,STMUK_3133,-
4835,narL,STMUK_3134,-
4836,narL,STMUK_3135,-
4837,narL,STMUK_3136,-
4838,narL,STMUK_3137,-
4839,narL,STMUK_3138,-
4840,narL,STMUK_3460,+
4841,narL,STMUK_3461,+
4842,narL,STMUK_3462,+
4843,narL,STMUK_3463,+
4849,narL,STMUK_3569,-
4850,narL,STMUK_4218,-
4851,narL,STMUK_4219,-
4852,narL,STMUK_4262,+-
4853,narL,STMUK_4263,+-
4854,narL,STMUK_4264,+-
4855,narL,STMUK_4265,+-
4858,narL,STMUK_4267,+-
4860,narL,STMUK_4285,-
4861,narL,STMUK_4286,-
4862,narL,STMUK_4288,-
4863,narL,STMUK_4289,-
4864,narL,STMUK_4310,-
4865,narL,STMUK_4311,-
4866,narL,STMUK_4325,-
4867,narL,STMUK_4326,-
4868,narL,STMUK_4327,-
4869,narL,STMUK_4328,-
4870,narL,STMUK_4384,+
4871,narP,STMUK_0903,+
4872,narP,STMUK_0904,+
4873,narP,STMUK_0905,+
4874,narP,STMUK_1758,-
4875,narP,STMUK_1759,-
4876,narP,STMUK_1760,-
4877,narP,STMUK_1761,-
4878,narP,STMUK_1762,-
4879,narP,STMUK_1763,-
4881,narP,STMUK_1538,-
4882,narP,STMUK_1537,-
4885,narP,STMUK_2093,-
4886,narP,STMUK_2094,-
4890,narP,STMUK_1239,+
4891,narP,STMUK_1238,+
4893,narP,STMUK_3800,+-
4894,narP,STMUK_3801,+-
4895,narP,STMUK_3802,+-
4897,narP,STMUK_3804,+-
4898,narP,STMUK_2284,+-
4900,narP,STMUK_2286,+-
4901,narP,STMUK_2287,+-
4902,narP,STMUK_2288,+-
4903,narP,STMUK_2289,+-
4904,narP,STMUK_2290,+-
4905,narP,STMUK_2291,+-
4906,narP,STMUK_2292,+-
4907,narP,STMUK_2829,-
4908,narP,STMUK_2830,-
4909,narP,STMUK_3460,+
4910,narP,STMUK_3461,+
4911,narP,STMUK_3462,+
4912,narP,STMUK_3463,+
4913,narP,STMUK_4262,+
4914,narP,STMUK_4263,+
4915,narP,STMUK_4264,+
4916,narP,STMUK_4265,+
4919,narP,STMUK_4267,+
4921,narP,STMUK_4384,+
4922,nemR,STMUK_1403,-
4923,nemR,STMUK_1402,-
4924,nemR,STMUK_1401,-
4925,nhaR,STMUK_0040,+
4926,nhaR,STMUK_0041,+
4931,nhaR,STMUK_1532,+
4937,nikR,STMUK_3569,-
4938,nimR,STMUK_1246,-
4939,nimR,STMUK_1245,-
4940,norR,STMUK_2828,-
4941,norR,STMUK_2829,+
4942,norR,STMUK_2830,+
4943,nrdR,STMUK_2307,-
4944,nrdR,STMUK_2308,-
4945,nrdR,STMUK_2309,-
4946,nrdR,STMUK_2794,-
4947,nrdR,STMUK_2795,-
4948,nrdR,STMUK_2796,-
4949,nrdR,STMUK_2797,-
4950,nrdR,STMUK_4436,-
4951,nrdR,STMUK_4437,-
4952,nsrR,STMUK_0154,-
4953,nsrR,STMUK_0155,-
4954,nsrR,STMUK_0257,-
4955,nsrR,STMUK_2209,-
4956,nsrR,STMUK_0903,-
4957,nsrR,STMUK_0904,-
4958,nsrR,STMUK_0905,-
4959,nsrR,STMUK_0927,-
4960,nsrR,STMUK_1179,-
4962,nsrR,STMUK_3117,-
4964,nsrR,STMUK_1578,-
4965,nsrR,STMUK_1577,-
4966,nsrR,STMUK_1399,-
4967,nsrR,STMUK_1398,-
4968,nsrR,STMUK_1397,-
4969,nsrR,STMUK_1340,-
4970,nsrR,STMUK_1339,-
4971,nsrR,STMUK_1338,-
4972,nsrR,STMUK_1337,-
4973,nsrR,STMUK_1336,-
4974,nsrR,STMUK_1335,-
4975,nsrR,STMUK_1306,-
4976,nsrR,STMUK_1305,-
4977,nsrR,STMUK_1304,-
4979,nsrR,STMUK_1303,-
4980,nsrR,STMUK_1302,-
4981,nsrR,STMUK_1301,-
4982,nsrR,STMUK_1300,-
4983,nsrR,STMUK_1255,-
4984,nsrR,STMUK_1239,-
4985,nsrR,STMUK_1238,-
4986,nsrR,STMUK_1933,-
4987,nsrR,STMUK_1934,-
4988,nsrR,STMUK_1935,-
4989,nsrR,STMUK_2213,-
4990,nsrR,STMUK_3788,-
4991,nsrR,STMUK_2588,-
4992,nsrR,STMUK_2600,-
