Geneid,SRX1392946,SRX1392947,SRX1392948,SRX1392949,SRX1392950,SRX1392951,SRX1392952,SRX1392953,SRX1392954,SRX1392955,SRX1392956,SRX1392957,SRX4340129,SRX4340130,SRX4340131,SRX4340132,SRX4340133,SRX4340134,SRX472912,SRX472917,SRX472922,SRX472931,SRX8537506,SRX8537507,SRX8537508,SRX8537509,SRX8537510,SRX8537511
STMUK_1746,4.431302063388035,3.9158948055277376,3.7059239976618343,3.6350355621316446,4.189083432509014,4.588242203826376,3.62938682844085,3.425676010571482,5.55921246985967,4.5152416219710725,5.795664541449604,5.200199340246713,5.349151480203244,5.51712085385145,6.098006672824424,6.130589223027711,5.923693514319,4.95469473429181,5.9213108997995345,6.64458485173528,5.108784551720656,5.465498319881972,4.180335711267772,4.131768174792198,4.392952315709841,3.471028258235538,4.071110630268858,4.039245820782778
STMUK_1747,2.9435866389437546,2.590115477480806,2.682111702767812,2.870533157735963,2.8594133787596268,3.2101013882308846,3.365817110229453,3.453984711840883,5.370791814597868,5.243606361529727,6.339896802707021,6.56741899240098,4.162160354095596,4.294242794341788,3.626909020036597,3.9165721309527295,3.939391887035966,3.910136475197285,5.914216486641346,6.669072768905298,5.110252503337657,5.421019047309342,5.049019812118792,5.1751173262608905,5.209408011444783,4.323971769744432,5.317853906636761,5.143035928959798
STMUK_1748,4.510868794217504,4.153566789251352,4.525416163105242,4.562309729723057,4.280977011842412,4.308136103112471,5.219274259173808,4.829144243716791,6.076339038481258,5.721064663519014,7.509810608929168,7.524855905449256,6.303267307840097,6.541590935938186,5.934411857757421,6.172098461707278,6.184173473593382,6.234201358341793,6.579418383412455,7.195711093205029,5.759557329528638,6.1426671344390655,7.03165036785687,7.236752452417149,7.213990220359306,6.899390395430869,7.28768237753017,7.218962872495929
STMUK_1749,5.752750249250632,5.650942562035855,5.636463598197683,5.898289926544266,5.600013516422858,5.8690672579963685,5.4526272141049965,5.4850287048934145,7.590125209823978,7.611590126116383,8.930606994509793,8.857831480762146,6.15166765950703,6.142002237882648,6.24565135463772,6.246920217458504,6.4027532762631125,6.171524301103246,7.01946264224374,7.81331819429519,5.87333396666945,6.397262243058741,8.212219104233942,8.108182366705794,8.185954204499787,8.101887983166579,8.139820735446513,8.460040231948602
STMUK_1750,6.024832317685085,5.187629571306849,4.758551387935859,5.35467856329425,5.761116444620725,5.758455050303135,5.306307376353896,5.622839125759363,7.066691273541085,6.527919086057376,7.53457232289351,7.180377991966265,6.4024234340701245,6.332419007557917,6.651748902443641,6.682723873514568,6.678976956867292,6.719055080591948,6.45943149566516,6.8774082521034146,5.819102179618222,5.744412752632385,7.084071305378704,6.999189380731754,7.03681418762134,7.126401695551763,7.00927714898259,7.179646987413239
STMUK_1751,6.004448777818512,5.382165876134981,5.082429758517991,5.498588415659214,5.773774919370418,5.476765125515697,6.852419217990585,6.692625934515689,8.372909707023904,8.55463861265312,9.148086107203275,9.008020686573756,7.603076554575831,7.922975289628933,7.893188539051446,7.802097803904886,8.36334574743146,8.205977660106482,8.419293785130249,8.772911324642516,7.354904095273146,7.812048154324465,7.763277388645463,7.811348168568893,7.898322299660084,7.209546694771551,7.780679288007913,7.768804089737126
STMUK_1752,6.809186995575337,6.401232040280375,5.621646959542477,6.052418257441921,6.741015281985539,5.931188472810812,8.19482076969521,7.624289667969446,9.579965156593818,9.904566718926405,10.253795117126682,10.384347186544412,9.708367503167675,9.837755113766555,9.465971759751353,9.556867379500844,9.878141764350099,9.613797374673197,10.194095894343922,10.405174449960933,8.6819988598538,9.192724707649132,9.858936581538238,9.759512487533176,9.90124179991839,8.405370495798236,9.69776975654069,9.462172628453402
STMUK_1753,3.1320780891067623,3.0975089093159602,2.448571840299078,2.875022290574138,2.8275432844343173,3.499868546117615,3.537346567891825,3.758673452687205,4.260464191890871,4.49986260563154,4.601273558888225,5.3771934943248265,4.919511765426576,4.727924626718098,4.1405102054414,4.173379731671812,4.389500222128767,4.35335913576592,7.2038922104309195,7.167112735207609,4.178538378718521,4.557246213026296,8.738842601833,9.026051823368384,8.976069630931926,8.208963071440891,8.31713933828615,8.302828164305705
STMUK_1754,11.307232143090927,12.189406242916206,13.057603611820856,12.264899069017707,10.870758824054464,11.609405309029011,11.62412538108974,12.67072596437344,12.93208041850104,12.967150752986512,12.100762590724317,12.503232819416299,7.7699838720317915,7.520675953679561,7.852455124099516,7.135433299520847,6.730327514364068,7.261527899848231,11.919898025219878,11.158923281749688,9.560511746167915,9.222189071643882,10.741285588248495,11.20188686032536,11.060191724984989,10.529441595524,10.473870658730304,10.577838769623737
STMUK_1755,5.64055580454756,5.0731468948929965,5.359876484318465,5.0263880929844404,5.39342344493603,5.719023278703299,4.105036310737754,4.7489298109160405,6.358206369892878,6.523966430705121,6.384863924398918,6.12325359571033,6.161945134375603,6.4127851097947906,6.7378522460454215,6.68292013047394,6.735178437427104,6.782491445538886,5.919098435413843,5.811135974310808,5.756220733477857,5.859699890663538,5.7967460389063,5.740294501392034,5.710200871627498,6.162653157352851,5.589105638213179,6.20261311421728
STMUK_1756,6.0201051876148695,5.943038087616334,6.747203765636391,6.174193667463912,5.477712067271408,6.257752229567525,6.412734627794504,6.647615034859958,7.607830334091719,7.230980946261944,8.005149542939002,7.894839955187067,8.006348421337238,8.048076873032413,7.748274073369247,7.861713239738154,8.009805294436246,8.179591305724893,6.528814148421622,6.617079288834923,6.713010780287981,6.963986973280086,6.827819965549132,6.864712634789136,7.0091297891763995,7.382012098902496,7.326917414745127,7.91492699952493
STMUK_1757,4.858839604246187,4.995889501775243,4.513699834253165,4.670971481184486,4.5746934765441365,4.921069963342381,4.571523543210973,4.5315281027219,5.304647364899413,4.923715888141671,5.3476060639667935,5.434043777569823,4.7931140061756965,4.622808489680022,4.772330089249464,4.45784394921715,4.5498531711275305,4.595600369685713,5.514122813924438,5.753206557326387,5.856775529958153,5.7961605989955745,4.818813010177581,5.000363356580015,4.86715214840685,4.9988982353439475,4.907679461851367,5.22511649289849
STMUK_1758,5.947047149061213,4.544627619663962,3.396402736377836,5.602791811668935,6.017142515472657,5.186055192585742,2.2528816092543855,6.941341212034584,2.7457736772939967,0.6270373098914331,1.448006478135621,3.2187259038302773,0.0,0.19479015157062096,0.22557720333148057,0.15446184498398124,0.19221994698410216,0.1982638883784214,6.34409117481376,6.476058561138144,1.2680596949526703,1.0594922228229233,2.8589100182858584,2.2649860316980814,2.821453693939524,1.2313555628940758,2.438075328263202,1.7954221756556272
STMUK_1759,5.750384659641393,4.733647082356325,3.520778871837756,5.448569161869267,5.935251294675188,5.011043996444423,2.5105762868391834,7.203016536185489,2.7008517840593727,2.685486718308179,4.1464422086806625,4.191958778800371,1.0154635312742573,0.8571889135205254,1.4270983650114661,0.7696638388561083,1.2224631424840795,1.3046351294744998,6.896583200769019,6.881394382638465,1.6927717382813134,1.5208851850557643,3.3068749108457656,3.142205942256602,3.4974212716333635,2.1492699356531726,3.2400594385625703,2.9977619512752085
STMUK_1760,5.954359405048626,4.692169591481482,3.1934935610969366,5.428004077849459,6.12280114780445,4.7603167759573495,2.21299051491094,6.725308307337664,2.5258382658973657,1.4138140009108795,2.311231851645014,2.0620229442514213,0.6578806827973173,0.7337456028033637,0.828768419649325,0.7578819001676037,0.7256172552649588,0.536454014462345,6.673127001953954,6.6814006056180375,1.9856199136723491,1.69704684599265,3.298231714018057,2.701418530614166,3.266964146927421,2.2786400613174553,2.9875069780487755,2.932037365418325
STMUK_1761,6.156279347897683,4.839013939254231,3.1491846879322773,6.069260721339929,6.509407184201054,5.124610123026836,2.6752578238375757,7.098601332978226,1.5583090111356708,2.0218950803240814,2.0838913115842885,3.135482475694375,0.30583948335285344,0.8582710674152302,2.1665572800511685,1.6406947413689366,1.64942695405725,2.198382761400636,6.330739152566304,6.144692921323363,1.2140680187675914,0.7800946190949806,2.778584732015799,2.5171218048281725,2.741475737752777,2.065394682322915,2.834248757399856,2.202443682109844
STMUK_1762,5.136294577168068,4.073297586548747,2.943766374230639,5.3924075837054515,5.5188627285406024,3.9924173882974046,1.402227179945751,5.7030533123071825,3.263274195672526,0.8090562884042909,3.9378859904572976,1.5426392872767867,0.7622799028045589,1.1363373750176975,1.739021860727363,0.6999644917223948,1.5699251823632598,0.4926541568796153,6.519931869271465,6.565423741690141,1.6358844256996483,2.1203591716022836,2.7289118424780225,1.994440057352611,2.5126633535137177,1.6345664175983952,2.711498767352001,2.0656703126363456
STMUK_1763,5.313422569742615,3.8490900538181774,3.217644472412581,5.385045470573651,5.243360728764473,4.4275405133458134,2.1363553478248867,5.65089727324846,3.0912931120808773,1.6565208529883135,3.1655602943413568,2.4759804670385197,1.219325890960525,1.3358493986130136,1.477442906324255,1.399659287905044,1.4279302783354384,1.6488493107694877,5.620532056203512,5.700420101616086,2.06043598182858,1.978946083776066,3.010275348659829,2.52252108872112,2.9774819627160896,1.588923868872449,2.8785455910157522,2.668129542467933
STMUK_1764,4.7572351156047255,3.355163346789324,2.5639862614500313,4.853958882649285,4.831678580450955,3.8355191633586387,1.8702928188099286,6.200185563686488,1.860202072272628,1.9107347678446591,3.46128208151,2.5886528269480698,1.128419338148966,1.105469918342827,1.505225476111888,0.8627277392787115,1.4068503218629342,1.4925488977471968,6.570910451272941,6.182814416221265,2.036552465543708,2.1880015906343466,2.6519345649999972,2.518913654680648,2.7034446681061493,1.8939291389093833,2.821473538218291,2.2803658869170906
STMUK_1765,5.762585660142839,4.2706310703119374,2.9989969648454333,5.821986682934508,6.10775254511597,4.561430148483831,2.578890420780985,6.649874434579765,3.0266378196025587,0.6189639476520724,3.372284578638953,3.0868830335484843,1.5159234264906547,1.6480223550359339,2.221704976481398,2.2574300293870158,1.817522912892605,1.9087010076552897,6.958654061425982,6.555367485192836,3.0888071192295357,2.838172384461711,3.5400879366858247,3.2409774347047486,3.646877060013884,2.975150444899176,3.31916433046381,3.4087260822463064
STMUK_1766,3.5030050448645027,2.4228791475325204,0.0,2.4595071862706903,3.1383980596852092,3.37377905057891,1.1585436810761958,3.578790957262346,4.7444187785752066,2.957651823852258,0.0,0.0,0.0,0.0,1.6342581966068506,0.0,0.0,0.0,7.263566128670176,6.315571681284217,2.4269885061313534,3.4993207322380555,1.980280143513684,3.1168175759065537,3.3598538714384802,2.425406412523647,2.8918397119094514,2.5309263497091607
STMUK_1767,6.865337179787268,7.324601182051021,7.737185414874231,5.879771057244912,7.268497514593848,6.075326537553363,10.448007710926712,7.644235372915334,9.60887548087094,9.677266964623191,7.031294540679724,7.256785429104316,10.429024757992845,10.627314096471492,10.96545336366038,10.887654308929458,10.680170585137786,10.635195703722504,8.205300454547826,7.668135090577039,4.559601088874602,5.182140921405489,11.584994896029018,11.599211180711146,11.530253645727594,12.425183801818294,11.415853367226967,11.599688910913686
STMUK_1768,7.874105723974199,4.716342071961416,8.166188466659891,7.096306045053717,7.869231639193115,7.717981074785928,7.283008459952153,6.34641711554962,6.633622888163605,6.845181193582983,4.524533567930141,4.2550451567745515,6.8307212085660485,7.1087246238022725,7.342550152759603,7.321342271081894,7.3295967639813,7.489488031389972,5.82552809925553,5.115720105874396,8.362706361186287,7.736779040762288,7.295219661179408,7.159218645043584,6.892604247665627,7.87474495421473,7.731727851993493,7.654835440641518
STMUK_1769,8.308556143541695,4.283629346344831,9.282192079359339,8.18423812526637,7.973263390656516,9.045069763300775,5.34266888836551,5.881765164392323,7.128153897943515,7.621251961844763,3.629511982658946,4.017352968430481,4.947355883422369,5.4638842256322295,6.05216432425358,5.688786007266353,5.808291210825374,5.702392253801183,6.06219763479685,4.377478964294236,8.022682206460724,7.092280918437583,4.551922444835322,4.545164383190479,4.174185115911191,4.946315708731426,4.682643768518441,4.730304422989092
STMUK_1770,7.0937918636991695,6.623154875406171,6.831268770343204,6.522372623096563,6.718574107925873,6.83244328587705,6.387003500382092,6.940273951634146,5.814959812069078,5.733755574033677,5.847298020802224,6.397217744087976,4.642424738229609,4.2177374067167,2.8956264561459295,2.623256517353013,2.777885032099251,2.5690567183738153,7.30486948694345,7.647259156671883,2.6070161585480833,3.9601812300127195,5.149043435495771,4.8905798866212775,4.987174941177034,4.249637614952765,5.974127041525939,5.367988558695294
STMUK_1771,4.3083291018358345,3.624532498264139,3.806795482163264,3.534673368198493,4.007749818546334,3.929086135616183,4.257187857314829,3.7464074249767374,5.35210973656157,5.278893394890402,5.774037749279261,5.7596257588858295,5.233644779136034,5.031997336386703,5.264678551501657,5.2552132768904265,5.41596846994014,5.399577620713467,5.655034257155683,5.863304758563595,4.509771151741177,5.011301447749246,5.061891355431118,4.752674719958811,4.9441440371574386,4.745433152754764,5.607225971968678,5.139108003730675
STMUK_1772,4.4491692217876135,4.238687000331599,4.333473831593165,4.446561316802618,4.246961734944239,4.958556899215006,3.9584170686551206,4.151316565110728,5.004171173803108,5.013052845222126,5.569855090195926,4.812468813860414,4.515886891930669,4.29002815230188,4.7480469345948775,4.693555041357925,4.9693536049827705,4.555825973197613,4.573325038398452,5.084009687190312,4.749928684222917,4.706778984441021,6.823310419696582,6.762507315660782,6.548080041388002,6.712158831015448,6.74785128263649,6.7411388857514405
STMUK_1773,5.69963796960975,5.341573502326044,5.22812940877003,5.720763874485789,5.332613976317637,5.478612398506019,5.48173555655496,5.408851687650794,6.222344470552827,6.56145794576359,6.199598499574243,5.747676696556751,5.121877622411998,5.040201024775147,5.0492071826637375,5.095141502077303,5.153062193898812,5.203223164929098,6.863244626386061,6.711348343402972,4.9145358853302605,5.093017039302911,6.850793266264055,7.024904503899362,6.7444568134512854,6.988377661845039,6.674506096838581,7.325219151745098
STMUK_1774,5.181506046153552,5.62970212287547,6.164116980685033,4.566238460445823,5.0133190880701815,4.732228384700505,8.39189232835518,5.73994846859114,7.154743551618471,7.195838651240968,5.636790243379184,6.123769842766057,8.470933946444234,8.544793937797053,9.312876408340408,9.105843256478943,8.797319164243952,9.281277016121843,4.306824191860447,3.786214136386687,2.99812336007397,2.7363768494161818,7.788299981374946,7.518074995407578,7.461106328486822,9.71050819472157,7.649619992695375,8.636986238718968
STMUK_1775,4.800013462910893,5.866061778402406,6.479209137906444,4.671076087402886,4.927642272331395,4.858542978239872,8.621443613849236,5.72246287374714,7.715479415098583,7.64943483173481,5.513003840883504,6.250980747689542,8.621145829755443,8.743569757381136,9.335689616360773,9.210153616817143,8.858275060352314,9.2363893733804,4.758626464214538,3.593599325194358,2.4324029119855615,2.1395403546021208,9.757363025603304,9.622563254797559,9.495904724973434,11.43023165497058,9.70031150911312,10.174111013899779
STMUK_1776,8.634899676570827,5.641457718188637,8.680722739897332,8.073777702513947,8.444667009274001,8.793831454651446,5.482135573707042,5.82859335507792,8.59312258225323,8.642286435574274,5.787830033275846,5.8482928536665195,4.654515781284947,4.647213352158481,5.401288665085389,5.239919397981119,5.221374700961269,5.463380429326096,6.192466943008754,5.780921947215384,8.777601791614867,8.296433098337761,6.088108887020486,6.360018104610158,6.02837768204312,7.186999457829593,6.322104501482491,6.5987607485906725
STMUK_1777,8.048555751804866,8.873036541313667,7.73553317639461,8.609386309483465,8.097570066130015,8.135441017836401,6.885384193871929,7.433432574833779,8.312497473923646,8.269349149787882,8.506290146068244,8.593520703730304,7.69742903710925,7.9044602624389855,8.438337976270732,8.339000512145542,8.50619366352924,8.341115832801531,7.61203685641021,7.789579789765743,7.646505599150599,7.420268109450631,9.049375485345923,9.148249026579586,9.006903963253125,9.092323621766118,8.421981428921168,8.831489676549108
STMUK_1778,5.4237891642253135,5.078163137866777,4.351882879519384,4.604758736041118,5.357989861098308,5.01258749585568,5.652965919537115,5.770157591334158,5.897832585754098,5.702106220484016,5.337375356187957,5.811703242930538,5.397518818870022,5.457023240285262,5.419524066706044,5.518923347880156,5.507456581585536,5.624508845776225,5.7681821283536046,5.349468730700574,4.416732803072992,4.38282673523294,5.915796277743088,5.869097786258783,5.777766064864335,5.976575514496243,5.897483255643718,5.735038336610238
STMUK_1779,4.517342270784671,4.320316953594775,3.0854922252445123,3.9534937038149174,4.53058984679939,4.417666386030793,4.506033555867891,4.651018507527525,7.628016578225069,7.5936449234413335,6.877112238730117,7.241317509320672,4.525788138993663,5.254186005346457,5.565763735798473,5.610783181216275,5.427859194992194,5.348277316707301,6.153996978417436,6.555017326347851,6.43175657593603,6.393320392128397,7.25057329883517,7.254099332412166,7.287824413895529,7.5256769011788345,7.112628934328138,7.129131123367406
STMUK_1780,5.633027453993764,5.016972040063087,4.91009972614216,5.366872452330844,4.8518307808446375,5.604405678006859,4.58645980730649,5.340362165478179,7.096079118199395,7.388385985843777,4.725035450567152,6.620963296971297,5.875503492065637,6.12065194662327,6.645624037562849,6.650512615391969,6.694736707602653,6.742037177313349,4.5328982156389195,4.941308324152546,4.676749503498613,4.907148760228591,5.3299946946096695,5.236131264758573,5.16333638573597,5.269862256194972,5.390137838416411,5.321569491150461
STMUK_1781,10.896200342263771,11.197476637400106,12.130985027405448,11.952730042771758,10.968309480563057,11.16519764924804,10.320801176009534,10.504210236763578,8.266730265500666,8.255436150279332,8.667787430841443,8.872202451873955,10.551394898780421,10.540494420921151,10.98945155286433,11.164950707526033,10.719852776458819,10.7254140707138,8.489938415619942,8.042698729154703,9.768202150422862,9.591836151711336,5.407451615739716,5.426683696551001,5.259894943789409,5.47057431396215,5.688328858951398,5.625938625813906
STMUK_1782,5.615732055722259,5.210904176848174,5.807577585895411,5.2911105108280525,5.922001809171291,6.417803038411491,3.412001233380894,3.933668224524914,9.214876708431943,9.339168888213527,5.834339363679923,5.6874884166162865,4.9839771971320985,4.678953959181909,5.398168202534956,5.4313346153336575,4.284697345835454,4.831603431300308,5.407282428534306,4.2484510341923585,7.494978874033361,7.444955975420106,6.667693335961898,6.694987422582728,6.558255744942383,7.668413385361119,6.711197985741187,7.195832193784922
STMUK_1783,5.485403297419409,6.022803955831106,5.2091433507794225,5.73233515024856,5.386723417097897,5.800537907519269,5.264901063846888,5.01719963669094,6.769222850074002,6.512875567759848,7.516450127491936,6.824940132504593,6.463847271592238,6.6501456010196485,6.658519560172898,6.87101977012474,6.624837007255383,6.412914451407719,6.747050321381102,6.462704524707539,6.008794512804919,6.123908585600401,6.7605176816798025,6.421576111609313,6.633009730385416,6.697186661829909,6.826006375386351,6.942144782290653
STMUK_1784,6.589858457170368,7.237525159955482,7.155645734512567,6.831830629792406,6.510459520198769,7.048062019032318,6.457439021352815,6.781229736659571,7.445450322407434,7.372895606182115,7.037787479805348,6.9298779009998235,6.859583792715832,6.887507795832443,7.023767739230613,7.0780761792057625,6.752260275332253,7.086139260759895,6.994084091921916,6.452806253260022,6.0523936701022825,6.144531389153718,9.042230057009908,9.041604718473717,8.900071429162136,9.432022543285848,8.961234726409625,9.524063296562542
STMUK_1785,7.092782828424768,7.826422894867926,7.012277197525752,7.420222755221284,7.218899299482172,7.560261674213164,6.537985427246866,6.439867980375423,7.204175969998849,7.022023548670528,7.16278975933023,7.062166320610527,7.495844667856607,7.658975922801988,8.002011001536891,7.814087955217808,7.799216475520758,7.7670359041632215,7.971569356187757,7.141607634988347,6.558765939485051,6.851028614770529,8.081560817064743,8.137207444794088,7.948193008086193,8.513782260609181,7.974542044819596,8.448735369266112
STMUK_1786,8.010664586572254,7.9646570613872845,7.571124117088776,7.535218934389279,7.988775041961381,7.606346147915743,7.822860912271993,7.606271677733582,8.081095498055124,8.003055500932737,8.091671957645367,8.124077914760848,7.634610069144272,7.890220207657422,8.305488814962192,8.261042158624276,8.278449436135649,8.312380137941158,7.814805335665419,7.04823951793365,6.358635294201029,6.462562451427611,8.384840587864858,8.21832778163903,8.1995130091642,8.252172874130393,8.422324784738631,8.400590067904217
STMUK_1787,8.774311925581971,8.65619433602336,8.367412969094111,8.405225698663031,8.997320243052108,8.084474637401945,9.841936569772024,9.657676244592473,8.953932056035507,9.0539182996173,9.26102500394288,9.18821066608913,9.027612083510615,9.224721410165213,9.112564430368508,9.073344206898094,9.079581199078705,9.262470675728641,8.891510247834539,7.824174850734102,8.263017928044748,8.09802180594289,9.214235396943565,9.305649995954711,9.210359727305411,9.487013020512947,9.95851488413903,9.723144504176538
STMUK_1788,8.787207376915788,8.690774653650093,8.223292774494835,8.481732824614964,9.097724606624007,8.06485827593585,9.81561907212242,9.385858879609195,9.78057672711431,9.5406779263218,9.326513024942997,9.753114380823162,9.09664424885381,9.024621993538407,8.914743284626157,8.966320702704996,8.64815668344171,8.719231087065612,8.641355366678209,7.469785938673445,8.496067987554001,8.295818502911063,8.579256720702759,8.701171631891027,8.613457724643165,8.870809632642475,9.525095299744338,9.145284692120244
STMUK_1789,3.499502277591591,2.4959131578360267,2.9504275162278852,3.124313095607078,3.067697729271403,3.6956062835690693,3.732315108802621,3.042324371333735,4.2490895718414246,3.687175681142661,3.1235556287598873,4.288913813224757,4.357301052333832,4.2639616098590585,4.605100112307847,4.2852008774184736,4.276483802904384,4.8463367625926965,3.6079194647657546,3.5706260301106094,3.6129791174655552,4.082652119096391,3.205707691148722,3.333869569382166,3.1826773785896023,4.167969485748355,3.4988976040160984,3.328138478542807
STMUK_1790,5.0410682013473425,4.308754104406965,4.195827599266446,4.912626452110442,4.634116403465974,4.925208630790025,4.201434310572717,3.887620639919162,3.1025982229453266,2.110341114611246,0.0,2.6003976368291526,4.16126980950155,4.681971224929125,5.253018604208034,4.821425469617143,4.279095493457896,4.7278822132845315,5.543096746830275,5.635886174280913,5.389419897536851,5.242182154576082,2.2666601383725715,1.8106813135807736,2.290846540561488,1.7776951189882841,1.756416564124228,1.7118989812112022
STMUK_1791,3.9333992842947465,4.425755910260673,4.424626194066629,3.8290975393782105,3.689814999693193,3.890666555208804,5.5520071982005055,4.039690334535225,7.527861486709824,7.741424086325739,6.217484871391787,6.280809277434429,5.25582162625552,5.23090667849785,5.982531463899072,5.761597416591169,5.476117182762715,5.891693631783291,5.640782281397702,5.642426733534135,4.339141433077596,4.837849126689919,7.782448804134976,7.897307695279798,7.73417073133914,8.855217421207282,7.75708401337804,7.831457401112155
STMUK_1792,3.8266042871684958,3.254731513213326,3.1315666178407127,2.992624950502531,3.2401932919433065,3.445858905933869,3.8419271971007203,3.7886083858861967,6.354138777477137,5.959567795470004,6.4495214015915625,6.16116513548195,4.365981041670718,4.44925526954697,5.0955533134814255,4.793107263357608,4.855499610324755,4.7878955366248075,6.466114319114643,6.879025506948161,6.290694649700763,6.251094073165891,6.074994232224495,6.01992615554712,6.258077669300464,6.555660160110318,6.68129571761461,6.6474407128711555
STMUK_1793,5.384393514000825,5.009603918696178,4.667361383385951,5.119030774870485,5.1245155626033405,5.048519257792318,5.851229371178182,5.760041363841086,7.61006595918991,6.8699992656262525,7.947871392796781,7.401835948213677,7.641695793626945,7.597464639352752,7.849603072095481,7.798686227573682,8.006616491075304,8.112144174298416,6.334626255987034,6.764992781699284,4.5165501100528305,4.937023371487832,5.165561154989545,5.1322938939062315,5.45548412934001,5.008396561840085,4.887742743537809,4.900663827770364
STMUK_1794,4.2763717219100075,4.206588629219089,3.793157370154686,4.157818812477648,3.7989478556305687,4.1144132438444965,4.482695318946341,4.389750653407114,4.80943184872164,4.674992622300092,5.492590746533264,5.197013393344705,5.320141306201748,5.175062279807583,5.728706230604952,5.619794459665215,5.805102738958473,5.8944770929313455,5.142217071232348,5.812636475022321,4.339324464022496,4.9343751921165575,5.761405289053688,5.756018003775068,5.941892463443526,5.472786367302847,5.825766259368327,5.817737744554424
STMUK_1795,6.7210527974941705,6.593853995870543,7.149004307013976,7.010832570114025,6.675654347331165,6.819975513450377,6.091450520088646,6.579884769537155,6.741790776056184,6.361470433604098,6.546810075716946,6.43209866912365,7.372205416385188,7.692327979536937,7.885673557933108,7.782586455502589,7.395223917509748,7.4025201448602,7.558368557361576,8.094844237811213,6.607325454092213,6.852983593554623,7.26891593620521,7.23672150707318,7.16439222502563,7.6521462064270525,7.202747107721876,7.517369608367612
STMUK_1796,6.705604579071363,7.010821979883013,6.8638702526280735,7.435762087370017,6.842182805094164,7.062684623178918,6.037750893521412,5.840664436992721,6.871862649793459,6.361470433604098,7.388334821780883,7.572993504787621,7.157421802613783,7.574545843906956,8.015549806398024,7.880456887057906,8.00094958394819,7.73789089995796,6.7857486326732825,7.195574233437238,6.582708100279767,6.90142691455272,6.398542305609596,6.1697482880610455,6.268969320425764,6.430455220739477,6.232884490439449,6.1837127490167685
STMUK_1797,4.290797331764009,4.1598183009702785,4.207769000567169,3.718702897048803,4.292837834777853,4.2720374093915865,4.115334773955017,4.312698481269361,5.112822599209286,5.266319821776393,6.0635615740600795,6.087154450551852,5.349151480203244,5.452216227892259,5.765967262512205,5.691374756326497,5.799060775542631,5.6655118762943415,5.555454690493147,5.996254344257609,6.252450910114269,6.061160354471399,6.736830050640508,6.684816356965754,6.652940050451527,6.5664738830102305,7.106127414071016,6.916396476379477
STMUK_1798,4.093250860143619,4.012933938668318,3.7196629260026777,4.481270697686729,3.9272091823326036,3.9596269950642906,3.8867222990966592,3.5481339894589174,4.173703437063689,4.770976532558797,5.238107169497216,5.453699290148476,4.845820291220177,4.868746365070848,5.046788710022599,5.227777695307371,4.993193995989298,5.342512278698298,4.527418495947663,4.881759506662909,4.94613731793063,5.083621192349609,6.149017816644907,6.280719242449387,6.292198969991416,6.241035068204074,6.436775524952914,6.675940715771172
STMUK_1799,5.8300923125313675,6.075590927389853,6.306029095011402,6.119830276034842,5.610642183921292,5.997418818609447,7.693868097770418,6.616868665376623,6.6144246474087165,6.729267464778894,7.554756972715345,7.3865378100704575,8.630621983240768,8.850596102445637,8.508709580137545,8.640518731998116,8.716154072143361,8.795119327082237,6.4486319000517565,6.51264900729834,6.353515921590068,6.472202765662984,5.944792722487627,5.879107760910634,6.2850716192614176,5.329199034976495,6.185796994710501,5.578149364067097
STMUK_1800,3.817993421761928,1.655571394045607,3.413098245628042,3.1053630780281045,3.0739370809539093,3.4989952497121135,1.3573242196602424,2.449170566660133,4.25238598373479,4.599152281850411,3.4873146134688984,2.5854727574177376,1.9618445122133772,1.7941743855657832,2.917880074377977,2.5234241203298584,2.805266074860951,2.9218979006126125,2.8457473458142304,3.2919012545476574,4.624167862753113,4.482813490012018,3.3995499260294415,3.300160627903572,3.3935187684396064,3.7801278273142023,3.2956007416542494,3.558581046424252
STMUK_1801,4.233959433561445,4.001507461916517,4.418964567797211,4.452883763048093,3.9092059242348527,4.066949837803275,4.012864842931297,4.244673690792742,5.501118956267241,5.183479488527156,6.7580435626615225,7.4458696664906565,4.433221484024546,4.548285094044963,4.603414836631567,4.576462562501267,4.615482690074984,4.777045122472917,4.940455889734959,5.200388342347142,4.902944579669378,5.045402907489692,7.540221449572109,7.5607860971370195,7.698612489263247,7.616312266668508,7.627164171626192,7.6683866722042175
STMUK_1802,3.8918659865533325,4.879387567721281,1.8834735315962763,3.6382622391582253,4.566787546641941,4.559406490118415,2.6510793231587657,2.8648050131818734,6.166875388794708,5.838029702468986,7.090252624516751,7.58805787542632,3.573946358214306,3.7043979633115685,4.019563674814572,3.899659771482852,3.68550259231266,3.6187330316798474,5.302277345234586,6.262090866455037,7.056503822572758,7.088365595061465,6.514475395495093,6.473826239311911,6.580039350730717,6.5258228140198575,6.68743197387885,6.658765059720698
STMUK_1803,11.811716478161472,11.114159147859827,9.069474633452296,12.388176708011782,11.77824984632294,12.245830597964295,9.605200536539456,11.01053610894233,9.032009964427491,9.346592655435058,8.92774522886132,9.095846354782807,9.963321509059357,10.274171164253016,10.476354451170495,10.47543632100922,10.286400392927826,10.540342557874926,11.000116063041451,10.114029284141447,10.074243349198898,9.338713061595572,10.62357821579815,10.611282279525092,10.40570412898584,9.681507174486677,10.430946631129716,10.293668682806675
