,gene_id,database,kegg_id
14802,STM3957,KEGG_reaction,R02054
14803,STM3957,KEGG_reaction,R04034
14804,STM3957,KEGG_reaction,R07064
14805,STM3957,KEGG_reaction,R07379
14806,STM3957,KEGG_reaction,R07387
14807,STM3957,KEGG_reaction,R07859
14808,STM3957,KEGG_reaction,R07860
14809,STM3965,KEGG_reaction,R04405
14810,STM3965,KEGG_reaction,R09365
14811,STM3967,KEGG_reaction,R03893
14812,STM3967,KEGG_reaction,R05510
14813,STM3967,KEGG_reaction,R05511
14814,STM3967,KEGG_reaction,R06835
14815,STM3967,KEGG_reaction,R06838
14816,STM3967,KEGG_reaction,R08120
14817,STM3967,KEGG_reaction,R08121
14818,STM3967,KEGG_reaction,R09136
14819,STM3967,KEGG_reaction,R09220
14820,STM3967,KEGG_reaction,R09222
14821,STM3968,KEGG_reaction,R01876
14822,STM3968,KEGG_reaction,R02484
14823,STM3968,KEGG_reaction,R08229
14824,STM3970,KEGG_reaction,R04990
14825,STM3970,KEGG_reaction,R04993
14826,STM3970,KEGG_reaction,R06859
14827,STM3970,KEGG_reaction,R08774
14828,STM3970,KEGG_reaction,R09736
14829,STM3978,KEGG_reaction,R04985
14830,STM3978,KEGG_reaction,R04986
14831,STM3979,KEGG_reaction,R00097
14832,STM3979,KEGG_reaction,R05705
14833,STM3982,KEGG_reaction,R00829
14834,STM3982,KEGG_reaction,R00927
14835,STM3982,KEGG_reaction,R01177
14836,STM3982,KEGG_reaction,R03778
14837,STM3982,KEGG_reaction,R03858
14838,STM3982,KEGG_reaction,R03991
14839,STM3982,KEGG_reaction,R04546
14840,STM3982,KEGG_reaction,R04742
14841,STM3982,KEGG_reaction,R04747
14842,STM3982,KEGG_reaction,R05506
14843,STM3982,KEGG_reaction,R05586
14844,STM3982,KEGG_reaction,R07891
14845,STM3982,KEGG_reaction,R07895
14846,STM3982,KEGG_reaction,R07899
14847,STM3982,KEGG_reaction,R08091
14848,STM3982,KEGG_reaction,R08095
14849,STM3983,KEGG_reaction,R01975
