,regulator,gene_id,effect
6692,rpoD,STM474_3844,+
6693,rpoD,STM474_3845,+
6694,rpoD,STM474_3846,+
6695,rpoD,STM474_3847,+
6696,rpoD,STM474_3848,+
6697,rpoD,STM474_3849,+
6698,rpoD,STM474_3857,+
6699,rpoD,STM474_3858,+
6700,rpoD,STM474_3859,+
6701,rpoD,STM474_3864,+
6702,rpoD,STM474_3865,+
6703,rpoD,STM474_3866,+
6704,rpoD,STM474_3873,+
6705,rpoD,STM474_3874,+
6706,rpoD,STM474_3875,+
6707,rpoD,STM474_3876,+
6708,rpoD,STM474_3880,+
6709,rpoD,STM474_3881,+
6710,rpoD,STM474_3882,+
6711,rpoD,STM474_3883,+
6712,rpoD,STM474_3884,+
6713,rpoD,STM474_3885,+
6716,rpoD,STM474_3888,+
6717,rpoD,STM474_3889,+
6718,rpoD,STM474_3890,+
6719,rpoD,STM474_3891,+
6720,rpoD,STM474_3892,+
6722,rpoD,STM474_3894,+
6723,rpoD,STM474_3895,+
6724,rpoD,STM474_3896,+
6725,rpoD,STM474_3897,+
6726,rpoD,STM474_3898,+
6727,rpoD,STM474_3904,+
6728,rpoD,STM474_3905,+
6729,rpoD,STM474_3914,+
6730,rpoD,STM474_3915,+
6731,rpoD,STM474_3916,+
6732,rpoD,STM474_3917,+
6733,rpoD,STM474_3918,+
6735,rpoD,STM474_3961,+
6736,rpoD,STM474_3969,+
6737,rpoD,STM474_3970,+
6738,rpoD,STM474_3971,+
6739,rpoD,STM474_4013,+
6740,rpoD,STM474_4014,+
6741,rpoD,STM474_4015,+
6742,rpoD,STM474_4016,+
6746,rpoD,STM474_4032,+
6747,rpoD,STM474_4033,+
6748,rpoD,STM474_4034,+
6749,rpoD,STM474_4035,+
6750,rpoD,STM474_4036,+
6751,rpoD,STM474_4040,+
6752,rpoD,STM474_4041,+
6753,rpoD,STM474_4043,+
6754,rpoD,STM474_4044,+
6755,rpoD,STM474_4045,+
6756,rpoD,STM474_4046,+
6757,rpoD,STM474_4047,+
6758,rpoD,STM474_4048,+
6759,rpoD,STM474_4049,+
6760,rpoD,STM474_4050,+
6761,rpoD,STM474_4051,+
6762,rpoD,STM474_4052,+
6763,rpoD,STM474_4053,+
6764,rpoD,STM474_4054,+
6765,rpoD,STM474_4055,+
6766,rpoD,STM474_4056,+
6767,rpoD,STM474_4060,+
6768,rpoD,STM474_4061,+
6769,rpoD,STM474_4062,+
6770,rpoD,STM474_4063,+
6771,rpoD,STM474_4064,+
6772,rpoD,STM474_4065,+
6773,rpoD,STM474_4078,+
6774,rpoD,STM474_4080,+
6775,rpoD,STM474_4081,+
6776,rpoD,STM474_4082,+
6777,rpoD,STM474_4083,+
6778,rpoD,STM474_4086,+
6779,rpoD,STM474_4087,+
6780,rpoD,STM474_4090,+
6781,rpoD,STM474_4093,+
6782,rpoD,STM474_4096,+
6783,rpoD,STM474_4097,+
6784,rpoD,STM474_4098,+
6785,rpoD,STM474_4099,+
6786,rpoD,STM474_4100,+
6789,rpoD,STM474_4103,+
6790,rpoD,STM474_4104,+
6791,rpoD,STM474_4106,+
6792,rpoD,STM474_4107,+
6793,rpoD,STM474_4117,+
6794,rpoD,STM474_4124,+
6795,rpoD,STM474_4125,+
6796,rpoD,STM474_4126,+
6797,rpoD,STM474_4127,+
6798,rpoD,STM474_4128,+
6799,rpoD,STM474_4129,+
6800,rpoD,STM474_4135,+
6801,rpoD,STM474_4136,+
6802,rpoD,STM474_4146,+
6803,rpoD,STM474_4147,+
6804,rpoD,STM474_4152,+
6805,rpoD,STM474_4153,+
6806,rpoD,STM474_4154,+
6807,rpoD,STM474_4160,+
6808,rpoD,STM474_4161,+
6809,rpoD,STM474_4175,+
6810,rpoD,STM474_4176,+
6811,rpoD,STM474_4181,+
6812,rpoD,STM474_4182,+
6813,rpoD,STM474_4183,+
6814,rpoD,STM474_4184,+
6815,rpoD,STM474_4185,+
6816,rpoD,STM474_4225,+
6817,rpoD,STM474_4226,+
6818,rpoD,STM474_4227,+
6819,rpoD,STM474_4228,+
6820,rpoD,STM474_4229,+
6821,rpoD,STM474_4230,+
6822,rpoD,STM474_4237,+
6823,rpoD,STM474_4240,+
6824,rpoD,STM474_4241,+
6825,rpoD,STM474_4244,+
6826,rpoD,STM474_4263,+
6827,rpoD,STM474_4266,+
6828,rpoD,STM474_4267,+
6829,rpoD,STM474_4268,+
6830,rpoD,STM474_4269,+
6831,rpoD,STM474_4272,+
6832,rpoD,STM474_4273,+
6833,rpoD,STM474_4277,+
6834,rpoD,STM474_4283,+
6835,rpoD,STM474_4284,+
6836,rpoD,STM474_4285,+
6837,rpoD,STM474_4290,+
6838,rpoD,STM474_4291,+
6839,rpoD,STM474_4304,+
6840,rpoD,STM474_4305,+
6841,rpoD,STM474_4306,+
6842,rpoD,STM474_4307,+
6843,rpoD,STM474_4308,+
6847,rpoD,STM474_4351,+
6848,rpoD,STM474_4361,+
6849,rpoD,STM474_4362,+
6850,rpoD,STM474_4371,+
6851,rpoD,STM474_4372,+
6852,rpoD,STM474_4373,+
6853,rpoD,STM474_4375,+
6854,rpoD,STM474_4378,+
6855,rpoD,STM474_4414,+
6856,rpoD,STM474_4415,+
6857,rpoD,STM474_4416,+
6858,rpoD,STM474_4417,+
6859,rpoD,STM474_4418,+
6860,rpoD,STM474_4419,+
6861,rpoD,STM474_4420,+
6862,rpoD,STM474_4421,+
6863,rpoD,STM474_4422,+
6864,rpoD,STM474_4423,+
6865,rpoD,STM474_4424,+
6866,rpoD,STM474_4425,+
6867,rpoD,STM474_4426,+
6868,rpoD,STM474_4427,+
6869,rpoD,STM474_4428,+
6870,rpoD,STM474_4431,+
6871,rpoD,STM474_4432,+
6872,rpoD,STM474_4442,+
6873,rpoD,STM474_4448,+
6874,rpoD,STM474_4450,+
6877,rpoD,STM474_4469,+
6878,rpoD,STM474_4470,+
6879,rpoD,STM474_4471,+
6880,rpoD,STM474_4473,+
6881,rpoD,STM474_4474,+
6882,rpoD,STM474_4475,+
6883,rpoD,STM474_4476,+
6886,rpoD,STM474_4478,+
6894,rpoD,STM474_4483,+
6908,rpoD,STM474_4486,+
6910,rpoD,STM474_4493,+
6911,rpoD,STM474_4494,+
6912,rpoD,STM474_4495,+
6913,rpoD,STM474_4496,+
6914,rpoD,STM474_4497,+
6915,rpoD,STM474_4499,+
6916,rpoD,STM474_4500,+
6918,rpoD,STM474_2664,+
6919,rpoD,STM474_2663,+
6920,rpoD,STM474_2662,+
6921,rpoD,STM474_4521,+
6922,rpoD,STM474_4522,+
6923,rpoD,STM474_4523,+
6924,rpoD,STM474_4526,+
6925,rpoD,STM474_4527,+
6926,rpoD,STM474_4531,+
6928,rpoD,STM474_4537,+
6929,rpoD,STM474_4538,+
6930,rpoD,STM474_4539,+
6931,rpoD,STM474_4540,+
6932,rpoD,STM474_4553,+
6933,rpoD,STM474_4554,+
6934,rpoD,STM474_4555,+
6935,rpoD,STM474_4556,+
6936,rpoD,STM474_4557,+
6937,rpoD,STM474_4558,+
6938,rpoD,STM474_4559,+
6939,rpoD,STM474_4560,+
6940,rpoD,STM474_4561,+
6941,rpoD,STM474_4563,+
6943,rpoD,STM474_4580,+
6944,rpoD,STM474_4581,+
6945,rpoD,STM474_4582,+
6946,rpoD,STM474_4583,+
6947,rpoD,STM474_4584,+
6948,rpoD,STM474_4585,+
6949,rpoD,STM474_4588,+
6950,rpoD,STM474_4589,+
6951,rpoD,STM474_4590,+
6952,rpoD,STM474_4591,+
6953,rpoD,STM474_4600,+
6956,rpoD,STM474_4613,+
6957,rpoD,STM474_4647,+
6958,rpoD,STM474_4648,+
6959,rpoD,STM474_4650,+
6961,rpoD,STM474_4652,+
6962,rpoD,STM474_4654,+
6963,rpoD,STM474_1688,+
6964,rpoD,STM474_4666,+
6965,rpoD,STM474_4667,+
6966,rpoD,STM474_4673,+
6967,rpoD,STM474_4675,+
6968,rpoD,STM474_4679,+
6969,rpoD,STM474_4683,+
6972,rpoD,STM474_0738,+
6982,rpoD,STM474_3285,+
6983,rpoD,STM474_3286,+
6984,rpoD,STM474_4708,+
6986,rpoD,STM474_4727,+
6987,rpoD,STM474_4737,+
6988,rpoD,STM474_4751,+
6989,rpoD,STM474_4752,+
6990,rpoD,STM474_4754,+
6991,rpoD,STM474_4766,+
6992,rpoD,STM474_4772,+
6993,rpoD,STM474_4773,+
6994,rpoD,STM474_4774,+
6995,rpoD,STM474_4775,+
6996,rpoD,STM474_4789,+
6997,rpoD,STM474_4793,+
6998,rpoD,STM474_4794,+
6999,rpoD,STM474_4795,+
7000,rpoD,STM474_4796,+
7001,rpoD,STM474_4804,+
7005,rpoD,STM474_3707,+
7006,rpoD,STM474_4105,+
7007,rpoD,STM474_4155,+
7008,rpoD,STM474_4242,+
7013,rpoD,STM474_0490,+
7014,rpoD,STM474_0607,+
7015,rpoD,STM474_0729,+
7020,rpoD,STM474_2587,+
7022,rpoD,STM474_4123,+
7023,rpoD,STM474_4756,+
7035,rpoE,STM474_0092,+
7036,rpoE,STM474_0093,+
7037,rpoE,STM474_0094,+
7038,rpoE,STM474_0095,+
7039,rpoE,STM474_0096,+
7040,rpoE,STM474_0097,+
7041,rpoE,STM474_0218,+
7042,rpoE,STM474_0232,+
7043,rpoE,STM474_0233,+
7044,rpoE,STM474_0234,+
7045,rpoE,STM474_0235,+
7046,rpoE,STM474_0236,+
7047,rpoE,STM474_0237,+
7048,rpoE,STM474_0238,+
7049,rpoE,STM474_0239,+
7050,rpoE,STM474_0240,+
7052,rpoE,STM474_0586,+
7053,rpoE,STM474_0585,+
7054,rpoE,STM474_0584,+
7055,rpoE,STM474_0391,+
7056,rpoE,STM474_0392,+
7057,rpoE,STM474_0470,+
7058,rpoE,STM474_0471,+
7059,rpoE,STM474_0475,+
7060,rpoE,STM474_0505,+
7061,rpoE,STM474_0506,+
7063,rpoE,STM474_1019,+
7064,rpoE,STM474_2059,+
7065,rpoE,STM474_0629,+
7067,rpoE,STM474_0923,+
7068,rpoE,STM474_0924,+
7069,rpoE,STM474_1116,+
7070,rpoE,STM474_1145,+
7071,rpoE,STM474_1146,+
7072,rpoE,STM474_1211,+
7073,rpoE,STM474_1228,+
7074,rpoE,STM474_1593,+
7075,rpoE,STM474_1592,+
7076,rpoE,STM474_1450,+
7077,rpoE,STM474_1449,+
7078,rpoE,STM474_1448,+
7080,rpoE,STM474_1348,+
7081,rpoE,STM474_1841,+
7082,rpoE,STM474_0342,+
7083,rpoE,STM474_1964,+
7084,rpoE,STM474_2201,+
7085,rpoE,STM474_2202,+
7086,rpoE,STM474_2203,+
7087,rpoE,STM474_2486,+
7088,rpoE,STM474_2501,+
7089,rpoE,STM474_2541,+
7091,rpoE,STM474_2549,+
7092,rpoE,STM474_2550,+
7093,rpoE,STM474_2591,+
7094,rpoE,STM474_2597,+
7095,rpoE,STM474_2598,+
7096,rpoE,STM474_2621,+
7097,rpoE,STM474_2622,+
7098,rpoE,STM474_2750,+
7099,rpoE,STM474_2751,+
7100,rpoE,STM474_2752,+
7101,rpoE,STM474_2753,+
7102,rpoE,STM474_2776,+
7103,rpoE,STM474_2808,+
7107,rpoE,STM474_3189,+
7108,rpoE,STM474_3190,+
7109,rpoE,STM474_3255,+
7111,rpoE,STM474_3357,+
7112,rpoE,STM474_3358,+
7113,rpoE,STM474_3359,+
7114,rpoE,STM474_3365,+
7115,rpoE,STM474_3380,+
7116,rpoE,STM474_3381,+
7117,rpoE,STM474_3425,+
7118,rpoE,STM474_3458,+
7119,rpoE,STM474_3468,+
7120,rpoE,STM474_3478,+
7121,rpoE,STM474_3479,+
7122,rpoE,STM474_3480,+
7123,rpoE,STM474_3481,+
7124,rpoE,STM474_3482,+
7125,rpoE,STM474_3483,+
7128,rpoE,STM474_4331,+
7129,rpoE,STM474_3612,+
7130,rpoE,STM474_3619,+
7131,rpoE,STM474_3681,+
7132,rpoE,STM474_3735,+
7133,rpoE,STM474_3782,+
7134,rpoE,STM474_3807,+
7136,rpoE,STM474_3840,+
7137,rpoE,STM474_3841,+
7138,rpoE,STM474_3843,+
7139,rpoE,STM474_3844,+
7140,rpoE,STM474_3845,+
7141,rpoE,STM474_3846,+
7142,rpoE,STM474_3847,+
7143,rpoE,STM474_3848,+
7144,rpoE,STM474_3849,+
7145,rpoE,STM474_3883,+
7146,rpoE,STM474_3884,+
7147,rpoE,STM474_3885,+
7149,rpoE,STM474_3923,+
7150,rpoE,STM474_3924,+
7151,rpoE,STM474_3987,+
7152,rpoE,STM474_4028,+
7153,rpoE,STM474_4029,+
7156,rpoE,STM474_4429,+
7157,rpoE,STM474_4544,+
7158,rpoE,STM474_4545,+
7159,rpoE,STM474_4602,+
7162,rpoH,STM474_0013,+
7163,rpoH,STM474_0014,+
7164,rpoH,STM474_0049,+
7165,rpoH,STM474_0050,+
7166,rpoH,STM474_0051,+
7167,rpoH,STM474_0052,+
7168,rpoH,STM474_0100,+
7169,rpoH,STM474_0124,+
7170,rpoH,STM474_0180,+
7171,rpoH,STM474_0269,+
7174,rpoH,STM474_2268,+
7175,rpoH,STM474_0437,+
7176,rpoH,STM474_0438,+
7177,rpoH,STM474_0439,+
7178,rpoH,STM474_0440,+
7179,rpoH,STM474_0469,+
7180,rpoH,STM474_0470,+
7181,rpoH,STM474_0471,+
7182,rpoH,STM474_0473,+
7183,rpoH,STM474_0507,+
7184,rpoH,STM474_0525,+
7185,rpoH,STM474_0656,+
7186,rpoH,STM474_0657,+
7187,rpoH,STM474_0687,+
7188,rpoH,STM474_0688,+
7189,rpoH,STM474_0689,+
7190,rpoH,STM474_0690,+
7191,rpoH,STM474_0707,+
7192,rpoH,STM474_0716,+
7195,rpoH,STM474_1071,+
7197,rpoH,STM474_1152,+
7198,rpoH,STM474_1153,+
7199,rpoH,STM474_1157,+
7200,rpoH,STM474_1228,+
7201,rpoH,STM474_1229,+
7202,rpoH,STM474_1731,+
7203,rpoH,STM474_1724,+
7204,rpoH,STM474_1723,+
7205,rpoH,STM474_1722,+
7206,rpoH,STM474_1721,+
7207,rpoH,STM474_1698,+
7208,rpoH,STM474_1697,+
7209,rpoH,STM474_1696,+
7210,rpoH,STM474_1693,+
7212,rpoH,STM474_1659,+
7214,rpoH,STM474_1499,+
7215,rpoH,STM474_1498,+
7217,rpoH,STM474_1294,+
7218,rpoH,STM474_1293,+
7219,rpoH,STM474_1848,+
7220,rpoH,STM474_1867,+
7221,rpoH,STM474_1876,+
7222,rpoH,STM474_2243,+
7223,rpoH,STM474_2250,+
7224,rpoH,STM474_2251,+
7225,rpoH,STM474_2252,+
7226,rpoH,STM474_2253,+
7227,rpoH,STM474_2342,+
7228,rpoH,STM474_2428,+
7229,rpoH,STM474_2429,+
7230,rpoH,STM474_2434,+
7231,rpoH,STM474_2534,+
7232,rpoH,STM474_2535,+
7233,rpoH,STM474_2536,+
7234,rpoH,STM474_2673,+
7235,rpoH,STM474_2674,+
7236,rpoH,STM474_2773,+
7237,rpoH,STM474_2778,+
7238,rpoH,STM474_2805,+
7242,rpoH,STM474_2968,+
7243,rpoH,STM474_3078,+
7244,rpoH,STM474_3079,+
7245,rpoH,STM474_3080,+
7247,rpoH,STM474_3189,+
7248,rpoH,STM474_3190,+
7249,rpoH,STM474_3191,+
7250,rpoH,STM474_3251,+
7251,rpoH,STM474_3252,+
7252,rpoH,STM474_3365,+
7253,rpoH,STM474_3455,+
7254,rpoH,STM474_3456,+
7255,rpoH,STM474_3564,+
7256,rpoH,STM474_3577,+
7257,rpoH,STM474_3578,+
7258,rpoH,STM474_3663,+
7259,rpoH,STM474_3664,+
7260,rpoH,STM474_3665,+
7261,rpoH,STM474_3679,+
7262,rpoH,STM474_3761,+
7263,rpoH,STM474_3762,+
7266,rpoH,STM474_3883,+
7267,rpoH,STM474_3884,+
7268,rpoH,STM474_3885,+
7270,rpoH,STM474_3899,+
7271,rpoH,STM474_3984,+
7272,rpoH,STM474_3985,+
7273,rpoH,STM474_4274,+
7274,rpoH,STM474_4275,+
7275,rpoH,STM474_4279,+
7276,rpoH,STM474_4312,+
7278,rpoH,STM474_4371,+
7279,rpoH,STM474_4490,+
7280,rpoH,STM474_4524,+
7281,rpoH,STM474_4526,+
7282,rpoH,STM474_4527,+
7283,rpoH,STM474_4556,+
7284,rpoH,STM474_4557,+
7285,rpoH,STM474_4558,+
7286,rpoH,STM474_4559,+
7287,rpoH,STM474_4560,+
7288,rpoH,STM474_4561,+
7289,rpoH,STM474_4673,+
7290,rpoH,STM474_4674,+
7291,rpoH,STM474_1126,+
7292,rpoH,STM474_1127,+
7297,rpoH,STM474_4788,+
7298,rpoH,STM474_4793,+
7299,rpoH,STM474_4794,+
7300,rpoH,STM474_4795,+
7303,rpoN,STM474_0084,+
7307,rpoN,STM474_0383,+
7308,rpoN,STM474_0384,+
7309,rpoN,STM474_0385,+
7310,rpoN,STM474_0386,+
7311,rpoN,STM474_0483,+
7312,rpoN,STM474_0484,+
7313,rpoN,STM474_0507,+
7314,rpoN,STM474_0683,+
7315,rpoN,STM474_0684,+
7316,rpoN,STM474_0685,+
7317,rpoN,STM474_0686,+
7318,rpoN,STM474_0853,+
7319,rpoN,STM474_0854,+
7320,rpoN,STM474_0855,+
7321,rpoN,STM474_0902,+
7322,rpoN,STM474_0903,+
7323,rpoN,STM474_0904,+
7324,rpoN,STM474_0905,+
7326,rpoN,STM474_1090,+
7334,rpoN,STM474_1703,+
7335,rpoN,STM474_1702,+
7336,rpoN,STM474_1701,+
7337,rpoN,STM474_1700,+
7338,rpoN,STM474_1699,+
7344,rpoN,STM474_1612,+
7345,rpoN,STM474_1311,+
7346,rpoN,STM474_1310,+
7347,rpoN,STM474_1309,+
7348,rpoN,STM474_1308,+
7349,rpoN,STM474_1307,+
7350,rpoN,STM474_1288,+
7351,rpoN,STM474_1287,+
7354,rpoN,STM474_0713,+
7355,rpoN,STM474_2316,+
7360,rpoN,STM474_2448,+
7361,rpoN,STM474_2449,+
7362,rpoN,STM474_2450,+
7363,rpoN,STM474_2451,+
7364,rpoN,STM474_2452,+
7365,rpoN,STM474_2584,+
7378,rpoN,STM474_2750,+
7379,rpoN,STM474_2751,+
7380,rpoN,STM474_2752,+
7381,rpoN,STM474_2753,+
7382,rpoN,STM474_2978,+
7383,rpoN,STM474_2979,+
7384,rpoN,STM474_2980,+
7385,rpoN,STM474_2981,+
7386,rpoN,STM474_2983,+
7387,rpoN,STM474_2984,+
7388,rpoN,STM474_2985,+
7389,rpoN,STM474_2986,+
7390,rpoN,STM474_2987,+
7391,rpoN,STM474_2988,+
7392,rpoN,STM474_2989,+
7393,rpoN,STM474_2990,+
7394,rpoN,STM474_2991,+
7395,rpoN,STM474_2993,+
7396,rpoN,STM474_2994,+
7397,rpoN,STM474_2995,+
7398,rpoN,STM474_2996,+
7399,rpoN,STM474_2997,+
7400,rpoN,STM474_2998,+
7401,rpoN,STM474_3101,+
7407,rpoN,STM474_3372,+
7414,rpoN,STM474_3687,+
7415,rpoN,STM474_3689,+
7416,rpoN,STM474_3735,+
7422,rpoN,STM474_3751,+
7423,rpoN,STM474_3775,+
7424,rpoN,STM474_3973,+
7425,rpoN,STM474_3984,+
7426,rpoN,STM474_4145,+
7427,rpoN,STM474_4183,+
7428,rpoN,STM474_4184,+
7429,rpoN,STM474_4185,+
7430,rpoN,STM474_4225,+
7431,rpoN,STM474_4358,+
7432,rpoN,STM474_4359,+
7433,rpoN,STM474_4360,+
7434,rpoN,STM474_4438,+
7435,rpoN,STM474_4469,+
7436,rpoN,STM474_4481,+
7437,rpoN,STM474_3686,+
7438,rpoS,STM474_0042,+
7439,rpoS,STM474_0043,+
7440,rpoS,STM474_0108,+
7442,rpoS,STM474_0137,+
7443,rpoS,STM474_0138,+
7444,rpoS,STM474_0139,+
7445,rpoS,STM474_0159,+
7446,rpoS,STM474_0160,+
7447,rpoS,STM474_0161,+
7448,rpoS,STM474_0162,+
7450,rpoS,STM474_0354,+
7451,rpoS,STM474_0192,+
7452,rpoS,STM474_0193,+
7453,rpoS,STM474_0214,+
7454,rpoS,STM474_0215,+
7455,rpoS,STM474_0216,+
7456,rpoS,STM474_0243,+
7457,rpoS,STM474_0266,+
7458,rpoS,STM474_0328,+
7461,rpoS,STM474_3825,+
7465,rpoS,STM474_0401,+
7466,rpoS,STM474_0467,+
7469,rpoS,STM474_0731,+
7470,rpoS,STM474_0759,+
7471,rpoS,STM474_0760,+
7472,rpoS,STM474_0761,+
7473,rpoS,STM474_0762,+
7474,rpoS,STM474_0797,+
7475,rpoS,STM474_0798,+
7476,rpoS,STM474_0799,+
7477,rpoS,STM474_0800,+
7478,rpoS,STM474_0801,+
7479,rpoS,STM474_0850,+
7480,rpoS,STM474_0856,+
7481,rpoS,STM474_0912,+
7482,rpoS,STM474_0913,+
7483,rpoS,STM474_0914,+
7484,rpoS,STM474_0915,+
7485,rpoS,STM474_0916,+
7486,rpoS,STM474_0922,+
7487,rpoS,STM474_0968,+
7489,rpoS,STM474_1055,+
7490,rpoS,STM474_1056,+
7491,rpoS,STM474_1057,+
7492,rpoS,STM474_1806,+
7493,rpoS,STM474_1807,+
7494,rpoS,STM474_1808,+
7495,rpoS,STM474_1809,+
7496,rpoS,STM474_1810,+
7497,rpoS,STM474_1811,+
7498,rpoS,STM474_1812,+
7499,rpoS,STM474_1813,+
7501,rpoS,STM474_1104,+
7502,rpoS,STM474_1105,+
7503,rpoS,STM474_1111,+
7504,rpoS,STM474_1112,+
7505,rpoS,STM474_1134,+
7506,rpoS,STM474_1135,+
7507,rpoS,STM474_1136,+
7508,rpoS,STM474_1137,+
7509,rpoS,STM474_1138,+
7510,rpoS,STM474_1139,+
7511,rpoS,STM474_1140,+
7512,rpoS,STM474_1148,+
7517,rpoS,STM474_1817,+
7522,rpoS,STM474_1771,+
7523,rpoS,STM474_1770,+
7524,rpoS,STM474_1766,+
7525,rpoS,STM474_1747,+
7526,rpoS,STM474_1746,+
7528,rpoS,STM474_1733,+
7529,rpoS,STM474_1731,+
7530,rpoS,STM474_1727,+
7531,rpoS,STM474_1720,+
7532,rpoS,STM474_1719,+
7533,rpoS,STM474_1717,+
7539,rpoS,STM474_3277,+
7541,rpoS,STM474_1480,+
7542,rpoS,STM474_1663,+
7548,rpoS,STM474_1610,+
7549,rpoS,STM474_1597,+
7550,rpoS,STM474_1589,+
7551,rpoS,STM474_1584,+
7552,rpoS,STM474_1577,+
7553,rpoS,STM474_1575,+
7559,rpoS,STM474_1612,+
7562,rpoS,STM474_4256,+
7563,rpoS,STM474_4257,+
7564,rpoS,STM474_4258,+
7565,rpoS,STM474_4259,+
7566,rpoS,STM474_4260,+
7567,rpoS,STM474_4261,+
7569,rpoS,STM474_1509,+
7570,rpoS,STM474_1508,+
7572,rpoS,STM474_1506,+
7573,rpoS,STM474_1505,+
7575,rpoS,STM474_1476,+
7576,rpoS,STM474_1447,+
7577,rpoS,STM474_1433,+
7579,rpoS,STM474_2148,+
7580,rpoS,STM474_2149,+
7584,rpoS,STM474_1382,+
7585,rpoS,STM474_1343,+
7586,rpoS,STM474_1331,+
7587,rpoS,STM474_1323,+
7588,rpoS,STM474_1316,+
7589,rpoS,STM474_1311,+
7590,rpoS,STM474_1310,+
7591,rpoS,STM474_1309,+
7592,rpoS,STM474_1308,+
7593,rpoS,STM474_1307,+
7594,rpoS,STM474_1306,+
7595,rpoS,STM474_1294,+
7596,rpoS,STM474_1920,+
7597,rpoS,STM474_1923,+
7598,rpoS,STM474_1960,+
7599,rpoS,STM474_1961,+
7604,rpoS,STM474_2213,+
7605,rpoS,STM474_2214,+
7606,rpoS,STM474_2215,+
7607,rpoS,STM474_2216,+
7608,rpoS,STM474_2217,+
7609,rpoS,STM474_2218,+
7610,rpoS,STM474_2228,+
7611,rpoS,STM474_2248,+
7612,rpoS,STM474_2250,+
7613,rpoS,STM474_2251,+
7614,rpoS,STM474_2252,+
7615,rpoS,STM474_2253,+
7616,rpoS,STM474_2277,+
7617,rpoS,STM474_2278,+
7618,rpoS,STM474_2279,+
7622,rpoS,STM474_2407,+
7623,rpoS,STM474_2490,+
7626,rpoS,STM474_2504,+
7627,rpoS,STM474_2523,+
7628,rpoS,STM474_2524,+
7629,rpoS,STM474_2536,+
7631,rpoS,STM474_2676,+
7632,rpoS,STM474_2675,+
7635,rpoS,STM474_2576,+
7636,rpoS,STM474_2577,+
7637,rpoS,STM474_2604,+
7638,rpoS,STM474_2605,+
7639,rpoS,STM474_2657,+
7640,rpoS,STM474_2661,+
7641,rpoS,STM474_2750,+
7642,rpoS,STM474_2751,+
7643,rpoS,STM474_2752,+
7644,rpoS,STM474_2753,+
7645,rpoS,STM474_2924,+
7646,rpoS,STM474_2925,+
7647,rpoS,STM474_2926,+
7648,rpoS,STM474_2927,+
7649,rpoS,STM474_2928,+
7650,rpoS,STM474_2930,+
7651,rpoS,STM474_2947,+
7652,rpoS,STM474_2948,+
7653,rpoS,STM474_2949,+
7654,rpoS,STM474_2955,+
7655,rpoS,STM474_2964,+
7656,rpoS,STM474_3049,+
7657,rpoS,STM474_3096,+
7658,rpoS,STM474_3208,+
7659,rpoS,STM474_3212,+
7660,rpoS,STM474_3215,+
7661,rpoS,STM474_3216,+
7662,rpoS,STM474_3217,+
7663,rpoS,STM474_3225,+
7664,rpoS,STM474_3262,+
7665,rpoS,STM474_3316,+
7666,rpoS,STM474_3340,+
7667,rpoS,STM474_3341,+
7668,rpoS,STM474_3342,+
7675,rpoS,STM474_3351,+
7676,rpoS,STM474_3372,+
7677,rpoS,STM474_3636,+
7678,rpoS,STM474_3637,+
7679,rpoS,STM474_3638,+
7680,rpoS,STM474_3656,+
7681,rpoS,STM474_3657,+
7682,rpoS,STM474_3658,+
7683,rpoS,STM474_3659,+
7684,rpoS,STM474_3701,+
7685,rpoS,STM474_3702,+
7686,rpoS,STM474_3703,+
7687,rpoS,STM474_3735,+
7689,rpoS,STM474_3758,+
7690,rpoS,STM474_3765,+
7692,rpoS,STM474_1574,+
7700,rpoS,STM474_3771,+
7701,rpoS,STM474_3779,+
7702,rpoS,STM474_3820,+
7703,rpoS,STM474_3852,+
7704,rpoS,STM474_3877,+
7705,rpoS,STM474_3878,+
7706,rpoS,STM474_3879,+
7707,rpoS,STM474_4013,+
7708,rpoS,STM474_4014,+
7709,rpoS,STM474_4015,+
7710,rpoS,STM474_4032,+
7711,rpoS,STM474_4033,+
7712,rpoS,STM474_4034,+
7713,rpoS,STM474_4035,+
7714,rpoS,STM474_4036,+
7715,rpoS,STM474_4052,+
7716,rpoS,STM474_4053,+
7717,rpoS,STM474_4057,+
7718,rpoS,STM474_4058,+
7719,rpoS,STM474_4086,+
7720,rpoS,STM474_4177,+
7721,rpoS,STM474_4228,+
7722,rpoS,STM474_4229,+
7723,rpoS,STM474_4240,+
7724,rpoS,STM474_4241,+
7725,rpoS,STM474_4244,+
7726,rpoS,STM474_4263,+
7727,rpoS,STM474_4272,+
7728,rpoS,STM474_4308,+
7729,rpoS,STM474_4351,+
7730,rpoS,STM474_4415,+
7731,rpoS,STM474_4459,+
7732,rpoS,STM474_4469,+
7733,rpoS,STM474_4470,+
7734,rpoS,STM474_4471,+
7735,rpoS,STM474_4486,+
7736,rpoS,STM474_4536,+
7737,rpoS,STM474_4537,+
7738,rpoS,STM474_4538,+
7739,rpoS,STM474_4539,+
7740,rpoS,STM474_4540,+
7742,rpoS,STM474_4576,+
7744,rpoS,STM474_4613,+
7746,rpoS,STM474_4736,+
7747,rpoS,STM474_4766,+
7748,rpoS,STM474_4533,+
7750,rpoS,STM474_4075,+
7754,rstA,STM474_1134,-
7755,rstA,STM474_1135,-
7756,rstA,STM474_1136,-
7757,rstA,STM474_1137,-
7758,rstA,STM474_1781,+
7759,rstA,STM474_1780,+
7760,rstA,STM474_1779,+
