,regulator,gene_id,effect
5347,pspF,STMMW_41941,+
5348,purR,STMMW_00681,+-
5349,purR,STMMW_00691,+-
5350,purR,STMMW_33321,+-
5351,purR,STMMW_33331,+-
5352,purR,STMMW_06011,+-
5353,purR,STMMW_06021,+-
5354,purR,STMMW_10711,+-
5355,purR,STMMW_11711,-
5356,purR,STMMW_12421,+-
5357,purR,STMMW_12431,-
5358,purR,STMMW_17721,-
5359,purR,STMMW_14331,-
5360,purR,STMMW_18641,-
5361,purR,STMMW_23781,-
5362,purR,STMMW_23841,+-
5363,purR,STMMW_23851,+-
5364,purR,STMMW_25051,+-
5365,purR,STMMW_25161,+-
5366,purR,STMMW_25171,+-
5367,purR,STMMW_25271,-
5368,purR,STMMW_25281,+-
5369,purR,STMMW_25721,-
5370,purR,STMMW_25781,-
5371,purR,STMMW_25821,+-
5372,purR,STMMW_30131,-
5373,purR,STMMW_30141,-
5374,purR,STMMW_30151,-
5375,purR,STMMW_30391,-
5376,purR,STMMW_30471,-
5377,purR,STMMW_37361,+-
5378,purR,STMMW_41281,-
5379,purR,STMMW_41291,-
5380,purR,STMMW_43101,-
5381,purR,STMMW_44041,+-
5382,purR,STMMW_44051,+-
5384,putA,STMMW_11331,-
5385,putA,STMMW_11341,-
5391,puuR,STMMW_30881,-
5396,qseB,STMMW_31371,+
5397,qseB,STMMW_31381,+
5398,rbsR,STMMW_14661,+
5399,rbsR,STMMW_38651,-
5400,rbsR,STMMW_38661,-
5401,rbsR,STMMW_38671,-
5402,rbsR,STMMW_38681,-
5403,rbsR,STMMW_38691,-
5404,rbsR,STMMW_38701,-
5405,rbsR,STMMW_41281,-
5406,rbsR,STMMW_41291,-
5408,rcdA,STMMW_10841,-
5409,rcdA,STMMW_11471,+
5410,rcdA,STMMW_11481,+
5411,rcdA,STMMW_11491,+
5412,rcdA,STMMW_11501,+
5414,rcdA,STMMW_15151,+
5416,rclR,STMMW_06311,+
5417,rclR,STMMW_06301,+
5418,rclR,STMMW_06291,+
5419,rcnR,STMMW_29851,-
5421,rcnR,STMMW_21791,-
5422,rcsA;rcsB,STMMW_11471,-
5423,rcsA;rcsB,STMMW_11481,-
5424,rcsA;rcsB,STMMW_11491,-
5425,rcsA;rcsB,STMMW_11501,-
5428,rcsA;rcsB,STMMW_19621,+
5429,rcsA;rcsB,STMMW_21461,+
5430,rcsA;rcsB,STMMW_21471,+
5431,rcsA;rcsB,STMMW_21481,+
5432,rcsA;rcsB,STMMW_21491,+
5433,rcsA;rcsB,STMMW_21501,+
5434,rcsA;rcsB,STMMW_41711,+
5435,rcsA;rcsB,STMMW_41721,+
5436,rcsA;rcsB,STMMW_41731,+
5437,rcsA;rcsB,STMMW_41741,+
5438,rcsB,STMMW_01381,+
5439,rcsB,STMMW_01391,+
5440,rcsB,STMMW_09731,+
5441,rcsB,STMMW_09741,+
5443,rcsB,STMMW_15601,+
5444,rcsB,STMMW_15591,+
5445,rcsB,STMMW_15581,+
5451,rcsB,STMMW_26571,+
5452,rcsB,STMMW_26581,+
5453,rcsB,STMMW_26591,+
5454,rcsB,STMMW_26601,+
5456,rcsB,STMMW_15571,+
5461,rcsB;bglJ,STMMW_01211,+
5471,rcsB;bglJ,STMMW_33051,+
5477,relB,STMMW_43941,-
5478,relB,STMMW_43931,-
5480,relB;relE,STMMW_43941,-
5481,relB;relE,STMMW_43931,-
5482,rhaR,STMMW_40131,+
5483,rhaR,STMMW_40141,+
5484,rhaS,STMMW_40101,+
5485,rhaS,STMMW_40111,+
5486,rhaS,STMMW_40121,+
5487,rhaS,STMMW_40131,+
5488,rhaS,STMMW_40141,+
5489,rhaS,STMMW_40151,+
5492,rob,STMMW_06431,+
5494,rob,STMMW_08881,+
5495,rob,STMMW_09241,+
5496,rob,STMMW_09251,+
5497,rob,STMMW_09261,+
5498,rob,STMMW_09271,+
5499,rob,STMMW_17071,+
5504,rob,STMMW_14701,+
5505,rob,STMMW_18671,+
5506,rob,STMMW_22351,+
5508,rob,STMMW_25831,+
5509,rob,STMMW_31461,+
5510,rob,STMMW_31471,+
5511,rob,STMMW_31481,+
5512,rob,STMMW_39371,+
5513,rob,STMMW_40201,+
5514,rob,STMMW_45291,-
5516,rpoD,STMMW_00011,+
5517,rpoD,STMMW_00021,+
5518,rpoD,STMMW_00031,+
5519,rpoD,STMMW_00401,+
5520,rpoD,STMMW_00411,+
5521,rpoD,STMMW_00461,+
5522,rpoD,STMMW_00471,+
5523,rpoD,STMMW_00481,+
5524,rpoD,STMMW_00491,+
5525,rpoD,STMMW_00501,+
5526,rpoD,STMMW_00651,+
5527,rpoD,STMMW_00681,+
5528,rpoD,STMMW_00691,+
5529,rpoD,STMMW_00701,+
5530,rpoD,STMMW_00711,+
5531,rpoD,STMMW_00721,+
5532,rpoD,STMMW_00731,+
5533,rpoD,STMMW_00741,+
5534,rpoD,STMMW_00751,+
5535,rpoD,STMMW_00761,+
5536,rpoD,STMMW_00771,+
5537,rpoD,STMMW_00781,+
5538,rpoD,STMMW_00791,+
5539,rpoD,STMMW_00801,+
5540,rpoD,STMMW_00921,+
5541,rpoD,STMMW_00981,+
5542,rpoD,STMMW_01001,+
5543,rpoD,STMMW_01011,+
5544,rpoD,STMMW_01021,+
5545,rpoD,STMMW_01071,+
5546,rpoD,STMMW_01081,+
5547,rpoD,STMMW_01091,+
5548,rpoD,STMMW_01101,+
5552,rpoD,STMMW_01151,+
5554,rpoD,STMMW_01161,+
5555,rpoD,STMMW_01171,+
5556,rpoD,STMMW_01181,+
5557,rpoD,STMMW_01191,+
5558,rpoD,STMMW_01201,+
5559,rpoD,STMMW_01211,+
5560,rpoD,STMMW_01221,+
5561,rpoD,STMMW_01231,+
5562,rpoD,STMMW_01251,+
5563,rpoD,STMMW_01261,+
5564,rpoD,STMMW_01271,+
5565,rpoD,STMMW_01281,+
5566,rpoD,STMMW_01291,+
5567,rpoD,STMMW_01301,+
5568,rpoD,STMMW_01311,+
5569,rpoD,STMMW_01321,+
5570,rpoD,STMMW_01331,+
5571,rpoD,STMMW_01341,+
5572,rpoD,STMMW_01351,+
5573,rpoD,STMMW_01361,+
5574,rpoD,STMMW_01371,+
5575,rpoD,STMMW_01381,+
5576,rpoD,STMMW_01391,+
5577,rpoD,STMMW_01401,+
5578,rpoD,STMMW_01481,+
5579,rpoD,STMMW_01491,+
5580,rpoD,STMMW_01501,+
5581,rpoD,STMMW_01561,+
5582,rpoD,STMMW_01571,+
5583,rpoD,STMMW_01581,+
5584,rpoD,STMMW_01591,+
5585,rpoD,STMMW_01601,+
5586,rpoD,STMMW_01641,+
5587,rpoD,STMMW_01711,+
5588,rpoD,STMMW_01721,+
5589,rpoD,STMMW_01731,+
5590,rpoD,STMMW_01751,+
5591,rpoD,STMMW_01761,+
5592,rpoD,STMMW_01771,+
5593,rpoD,STMMW_01861,+
5594,rpoD,STMMW_01871,+
5595,rpoD,STMMW_01881,+
5597,rpoD,STMMW_04091,+
5598,rpoD,STMMW_01891,+
5599,rpoD,STMMW_01901,+
5600,rpoD,STMMW_01911,+
5601,rpoD,STMMW_01921,+
5602,rpoD,STMMW_01931,+
5603,rpoD,STMMW_01971,+
5604,rpoD,STMMW_01981,+
5605,rpoD,STMMW_01991,+
5606,rpoD,STMMW_02001,+
5607,rpoD,STMMW_02111,+
5608,rpoD,STMMW_02121,+
5609,rpoD,STMMW_02131,+
5610,rpoD,STMMW_02191,+
5611,rpoD,STMMW_02221,+
5612,rpoD,STMMW_02231,+
5613,rpoD,STMMW_02241,+
5614,rpoD,STMMW_02251,+
5615,rpoD,STMMW_02381,+
5616,rpoD,STMMW_02481,+
5617,rpoD,STMMW_02511,+
5618,rpoD,STMMW_02521,+
5619,rpoD,STMMW_02531,+
5620,rpoD,STMMW_35061,+
5621,rpoD,STMMW_35071,+
5622,rpoD,STMMW_03241,+
5625,rpoD,STMMW_36431,+
5626,rpoD,STMMW_03271,+
5627,rpoD,STMMW_03281,+
5628,rpoD,STMMW_03291,+
5631,rpoD,STMMW_03311,+
5635,rpoD,STMMW_05391,+
5641,rpoD,STMMW_04371,+
5642,rpoD,STMMW_33321,+
5643,rpoD,STMMW_33331,+
5656,rpoD,STMMW_11151,+
5659,rpoD,STMMW_04421,+
5660,rpoD,STMMW_04531,+
5662,rpoD,STMMW_04541,+
5663,rpoD,STMMW_04581,+
5664,rpoD,STMMW_04591,+
5665,rpoD,STMMW_04601,+
5666,rpoD,STMMW_04641,+
5667,rpoD,STMMW_04651,+
5668,rpoD,STMMW_04661,+
5669,rpoD,STMMW_04671,+
5670,rpoD,STMMW_04681,+
5671,rpoD,STMMW_04831,+
5672,rpoD,STMMW_04851,+
5673,rpoD,STMMW_04861,+
5674,rpoD,STMMW_04871,+
5675,rpoD,STMMW_04881,+
5676,rpoD,STMMW_04891,+
5677,rpoD,STMMW_04901,+
5678,rpoD,STMMW_04911,+
5679,rpoD,STMMW_04921,+
5680,rpoD,STMMW_04931,+
5681,rpoD,STMMW_04941,+
5682,rpoD,STMMW_05101,+
5683,rpoD,STMMW_05111,+
5684,rpoD,STMMW_05121,+
5685,rpoD,STMMW_05131,+
5686,rpoD,STMMW_05141,+
5687,rpoD,STMMW_05151,+
5688,rpoD,STMMW_05161,+
5689,rpoD,STMMW_05171,+
5690,rpoD,STMMW_05191,+
5691,rpoD,STMMW_05201,+
5692,rpoD,STMMW_05211,+
5693,rpoD,STMMW_05221,+
5694,rpoD,STMMW_05231,+
5695,rpoD,STMMW_05301,+
5696,rpoD,STMMW_05431,+
5697,rpoD,STMMW_05441,+
5701,rpoD,STMMW_05531,+
5702,rpoD,STMMW_05591,+
5703,rpoD,STMMW_05681,+
5704,rpoD,STMMW_05871,+
5705,rpoD,STMMW_05881,+
5706,rpoD,STMMW_05891,+
5709,rpoD,STMMW_05921,+
5710,rpoD,STMMW_05931,+
5711,rpoD,STMMW_05941,+
5712,rpoD,STMMW_05951,+
5713,rpoD,STMMW_05961,+
5714,rpoD,STMMW_06011,+
5715,rpoD,STMMW_06021,+
5719,rpoD,STMMW_04201,+
5723,rpoD,STMMW_06331,+
5724,rpoD,STMMW_06431,+
5726,rpoD,STMMW_06501,+
5727,rpoD,STMMW_06511,+
5728,rpoD,STMMW_06531,+
5729,rpoD,STMMW_06541,+
5730,rpoD,STMMW_06551,+
5731,rpoD,STMMW_06561,+
5732,rpoD,STMMW_06571,+
5733,rpoD,STMMW_06581,+
5734,rpoD,STMMW_06591,+
5735,rpoD,STMMW_06601,+
5736,rpoD,STMMW_06611,+
5737,rpoD,STMMW_06621,+
5738,rpoD,STMMW_06631,+
5739,rpoD,STMMW_06641,+
5740,rpoD,STMMW_06651,+
5741,rpoD,STMMW_06701,+
5742,rpoD,STMMW_06731,+
5743,rpoD,STMMW_06741,+
5744,rpoD,STMMW_06941,+
5745,rpoD,STMMW_07001,+
5746,rpoD,STMMW_07011,+
5747,rpoD,STMMW_07271,+
5748,rpoD,STMMW_07281,+
5749,rpoD,STMMW_07291,+
5750,rpoD,STMMW_07301,+
5751,rpoD,STMMW_07391,+
5752,rpoD,STMMW_07401,+
5753,rpoD,STMMW_07411,+
5754,rpoD,STMMW_07421,+
5755,rpoD,STMMW_07431,+
5756,rpoD,STMMW_07441,+
5757,rpoD,STMMW_07511,+
5758,rpoD,STMMW_07621,+
5759,rpoD,STMMW_07631,+
5760,rpoD,STMMW_07641,+
5761,rpoD,STMMW_07871,+
5762,rpoD,STMMW_07891,+
5763,rpoD,STMMW_07901,+
5764,rpoD,STMMW_07911,+
5765,rpoD,STMMW_07921,+
5766,rpoD,STMMW_07931,+
5767,rpoD,STMMW_07941,+
5768,rpoD,STMMW_07951,+
5769,rpoD,STMMW_07961,+
5770,rpoD,STMMW_37741,+
5771,rpoD,STMMW_07971,+
5772,rpoD,STMMW_07981,+
5773,rpoD,STMMW_08121,+
5774,rpoD,STMMW_08241,+
5775,rpoD,STMMW_08251,+
5776,rpoD,STMMW_08261,+
5777,rpoD,STMMW_08271,+
5778,rpoD,STMMW_08281,+
5780,rpoD,STMMW_08331,+
5781,rpoD,STMMW_08341,+
5782,rpoD,STMMW_08351,+
5783,rpoD,STMMW_08451,+
5784,rpoD,STMMW_08461,+
5785,rpoD,STMMW_08471,+
5786,rpoD,STMMW_08481,+
5787,rpoD,STMMW_08491,+
5788,rpoD,STMMW_08501,+
5789,rpoD,STMMW_08591,+
5790,rpoD,STMMW_08671,+
5791,rpoD,STMMW_08681,+
5792,rpoD,STMMW_08691,+
5793,rpoD,STMMW_08701,+
5794,rpoD,STMMW_08711,+
5795,rpoD,STMMW_08731,+
5796,rpoD,STMMW_08741,+
5799,rpoD,STMMW_08791,+
5800,rpoD,STMMW_08821,+
5801,rpoD,STMMW_08841,+
5802,rpoD,STMMW_08961,+
5803,rpoD,STMMW_08971,+
5804,rpoD,STMMW_09141,+
5805,rpoD,STMMW_09241,+
5806,rpoD,STMMW_09251,+
5807,rpoD,STMMW_09261,+
5808,rpoD,STMMW_09271,+
5809,rpoD,STMMW_09371,+
5810,rpoD,STMMW_09381,+
5811,rpoD,STMMW_09391,+
5812,rpoD,STMMW_09401,+
5813,rpoD,STMMW_09411,+
5814,rpoD,STMMW_09481,+
5815,rpoD,STMMW_09511,+
5816,rpoD,STMMW_09561,+
5817,rpoD,STMMW_09581,+
5818,rpoD,STMMW_09651,+
5819,rpoD,STMMW_09681,+
5820,rpoD,STMMW_09691,+
5821,rpoD,STMMW_09711,+
5823,rpoD,STMMW_09731,+
5824,rpoD,STMMW_09741,+
5825,rpoD,STMMW_09761,+
5826,rpoD,STMMW_09771,+
5827,rpoD,STMMW_09781,+
5828,rpoD,STMMW_09811,+
5829,rpoD,STMMW_09841,+
5830,rpoD,STMMW_09851,+
5831,rpoD,STMMW_09881,+
5832,rpoD,STMMW_09891,+
5833,rpoD,STMMW_09911,+
5834,rpoD,STMMW_09921,+
5835,rpoD,STMMW_09931,+
5836,rpoD,STMMW_09981,+
5837,rpoD,STMMW_09991,+
5838,rpoD,STMMW_10021,+
5839,rpoD,STMMW_10031,+
5840,rpoD,STMMW_10041,+
5841,rpoD,STMMW_10051,+
5843,rpoD,STMMW_10151,+
5849,rpoD,STMMW_10711,+
5850,rpoD,STMMW_10761,+
5851,rpoD,STMMW_10771,+
5852,rpoD,STMMW_10781,+
5853,rpoD,STMMW_10801,+
5854,rpoD,STMMW_10831,+
5855,rpoD,STMMW_10841,+
5856,rpoD,STMMW_10851,+
5857,rpoD,STMMW_10981,+
5858,rpoD,STMMW_17781,+
5859,rpoD,STMMW_17791,+
5860,rpoD,STMMW_17801,+
5861,rpoD,STMMW_17811,+
5862,rpoD,STMMW_17821,+
5863,rpoD,STMMW_17831,+
5864,rpoD,STMMW_17841,+
5865,rpoD,STMMW_17851,+
5868,rpoD,STMMW_38081,+
5869,rpoD,STMMW_38071,+
5870,rpoD,STMMW_38061,+
5871,rpoD,STMMW_38051,+
5872,rpoD,STMMW_11211,+
5873,rpoD,STMMW_11221,+
5874,rpoD,STMMW_11311,+
5875,rpoD,STMMW_11331,+
5876,rpoD,STMMW_11341,+
5879,rpoD,STMMW_11461,+
5880,rpoD,STMMW_11471,+
5881,rpoD,STMMW_11481,+
5882,rpoD,STMMW_11491,+
5883,rpoD,STMMW_11501,+
5884,rpoD,STMMW_11511,+
5885,rpoD,STMMW_11521,+
5886,rpoD,STMMW_11531,+
5887,rpoD,STMMW_11581,+
5888,rpoD,STMMW_11591,+
5889,rpoD,STMMW_11651,+
5890,rpoD,STMMW_11661,+
5891,rpoD,STMMW_11691,+
5892,rpoD,STMMW_11701,+
5893,rpoD,STMMW_11711,+
5894,rpoD,STMMW_11731,+
5895,rpoD,STMMW_11791,+
5896,rpoD,STMMW_11801,+
5897,rpoD,STMMW_11811,+
5898,rpoD,STMMW_11821,+
5899,rpoD,STMMW_11831,+
5900,rpoD,STMMW_11841,+
5901,rpoD,STMMW_11851,+
5902,rpoD,STMMW_11861,+
5903,rpoD,STMMW_11871,+
5904,rpoD,STMMW_11881,+
5905,rpoD,STMMW_11891,+
5906,rpoD,STMMW_11901,+
5907,rpoD,STMMW_11931,+
5908,rpoD,STMMW_12011,+
5909,rpoD,STMMW_12021,+
5910,rpoD,STMMW_12031,+
5911,rpoD,STMMW_12041,+
5912,rpoD,STMMW_12051,+
5913,rpoD,STMMW_12061,+
5914,rpoD,STMMW_12121,+
5915,rpoD,STMMW_12201,+
5916,rpoD,STMMW_12231,+
5917,rpoD,STMMW_12241,+
5918,rpoD,STMMW_12251,+
5919,rpoD,STMMW_12421,+
5920,rpoD,STMMW_12431,+
5921,rpoD,STMMW_12481,+
5922,rpoD,STMMW_11201,+
5929,rpoD,STMMW_19781,+
5930,rpoD,STMMW_19761,+
5931,rpoD,STMMW_17971,+
5932,rpoD,STMMW_17951,+
5933,rpoD,STMMW_17941,+
5934,rpoD,STMMW_17761,+
5935,rpoD,STMMW_17751,+
5936,rpoD,STMMW_17741,+
5937,rpoD,STMMW_17721,+
5938,rpoD,STMMW_17691,+
5939,rpoD,STMMW_17681,+
5940,rpoD,STMMW_17671,+
5941,rpoD,STMMW_17661,+
5942,rpoD,STMMW_17651,+
5943,rpoD,STMMW_17641,+
5944,rpoD,STMMW_17601,+
5945,rpoD,STMMW_17591,+
5946,rpoD,STMMW_17581,+
5947,rpoD,STMMW_17571,+
5948,rpoD,STMMW_17561,+
5949,rpoD,STMMW_17551,+
5950,rpoD,STMMW_17541,+
5951,rpoD,STMMW_17531,+
5953,rpoD,STMMW_17461,+
5954,rpoD,STMMW_17441,+
5955,rpoD,STMMW_17321,+
5956,rpoD,STMMW_17301,+
5957,rpoD,STMMW_17291,+
5958,rpoD,STMMW_17251,+
5959,rpoD,STMMW_17221,+
5960,rpoD,STMMW_17211,+
5961,rpoD,STMMW_17201,+
5962,rpoD,STMMW_17191,+
5963,rpoD,STMMW_17181,+
5965,rpoD,STMMW_17121,+
5966,rpoD,STMMW_17101,+
5967,rpoD,STMMW_17081,+
5968,rpoD,STMMW_17071,+
5969,rpoD,STMMW_17061,+
5970,rpoD,STMMW_17051,+
5971,rpoD,STMMW_17041,+
5972,rpoD,STMMW_17031,+
5973,rpoD,STMMW_17021,+
5974,rpoD,STMMW_17011,+
5976,rpoD,STMMW_16981,+
5977,rpoD,STMMW_16971,+
5978,rpoD,STMMW_16861,+
5979,rpoD,STMMW_16781,+
5980,rpoD,STMMW_16771,+
5981,rpoD,STMMW_16561,+
5982,rpoD,STMMW_14741,+
5983,rpoD,STMMW_16431,+
5985,rpoD,STMMW_30891,+
6000,rpoD,STMMW_16371,+
6002,rpoD,STMMW_16001,+
6004,rpoD,STMMW_15711,+
6005,rpoD,STMMW_15651,+
6006,rpoD,STMMW_15641,+
6007,rpoD,STMMW_15631,+
6008,rpoD,STMMW_15581,+
6012,rpoD,STMMW_00361,+
6018,rpoD,STMMW_40371,+
6019,rpoD,STMMW_40381,+
6025,rpoD,STMMW_15151,+
6026,rpoD,STMMW_15141,+
6029,rpoD,STMMW_26291,+
6031,rpoD,STMMW_43941,+
6032,rpoD,STMMW_43931,+
6044,rpoD,STMMW_14991,+
6045,rpoD,STMMW_14981,+
6047,rpoD,STMMW_14961,+
6048,rpoD,STMMW_14951,+
6049,rpoD,STMMW_14891,+
6050,rpoD,STMMW_14881,+
6052,rpoD,STMMW_14831,+
6053,rpoD,STMMW_14821,+
6054,rpoD,STMMW_14801,+
6055,rpoD,STMMW_14791,+
6056,rpoD,STMMW_14701,+
6057,rpoD,STMMW_14691,+
6058,rpoD,STMMW_14681,+
6062,rpoD,STMMW_15521,+
6063,rpoD,STMMW_14661,+
6064,rpoD,STMMW_14551,+
6065,rpoD,STMMW_14401,+
6066,rpoD,STMMW_14391,+
6067,rpoD,STMMW_14381,+
6068,rpoD,STMMW_14361,+
6069,rpoD,STMMW_14351,+
6070,rpoD,STMMW_14341,+
6071,rpoD,STMMW_14331,+
6072,rpoD,STMMW_14301,+
6073,rpoD,STMMW_13831,+
6074,rpoD,STMMW_13801,+
6075,rpoD,STMMW_13791,+
6076,rpoD,STMMW_13781,+
6077,rpoD,STMMW_13771,+
6078,rpoD,STMMW_13761,+
6079,rpoD,STMMW_13751,+
6080,rpoD,STMMW_13561,+
6081,rpoD,STMMW_13541,+
6082,rpoD,STMMW_13431,+
6083,rpoD,STMMW_13421,+
6084,rpoD,STMMW_13411,+
6085,rpoD,STMMW_13281,+
6086,rpoD,STMMW_13261,+
6087,rpoD,STMMW_13181,+
6088,rpoD,STMMW_13171,+
6089,rpoD,STMMW_13161,+
6090,rpoD,STMMW_13151,+
6091,rpoD,STMMW_13141,+
6092,rpoD,STMMW_13131,+
6093,rpoD,STMMW_13121,+
6094,rpoD,STMMW_13111,+
6095,rpoD,STMMW_13101,+
6096,rpoD,STMMW_13061,+
6097,rpoD,STMMW_12981,+
6098,rpoD,STMMW_12971,+
6099,rpoD,STMMW_12941,+
6100,rpoD,STMMW_12781,+
6101,rpoD,STMMW_12771,+
6102,rpoD,STMMW_18091,+
6103,rpoD,STMMW_18101,+
6104,rpoD,STMMW_18201,+
6105,rpoD,STMMW_18221,+
6106,rpoD,STMMW_18231,+
6107,rpoD,STMMW_18241,+
6108,rpoD,STMMW_18261,+
6109,rpoD,STMMW_18291,+
6111,rpoD,STMMW_18611,+
6112,rpoD,STMMW_18631,+
6113,rpoD,STMMW_18651,+
6114,rpoD,STMMW_18661,+
6115,rpoD,STMMW_18671,+
6116,rpoD,STMMW_18691,+
6117,rpoD,STMMW_18731,+
6118,rpoD,STMMW_18741,+
6119,rpoD,STMMW_18801,+
6120,rpoD,STMMW_18811,+
6121,rpoD,STMMW_18821,+
6122,rpoD,STMMW_18831,+
6123,rpoD,STMMW_18921,+
6124,rpoD,STMMW_18951,+
6125,rpoD,STMMW_18961,+
6126,rpoD,STMMW_18971,+
6131,rpoD,STMMW_19141,+
6132,rpoD,STMMW_19171,+
6133,rpoD,STMMW_19191,+
6134,rpoD,STMMW_19251,+
6135,rpoD,STMMW_19261,+
6136,rpoD,STMMW_19291,+
6137,rpoD,STMMW_19331,+
6138,rpoD,STMMW_19341,+
6139,rpoD,STMMW_19351,+
6140,rpoD,STMMW_19401,+
6141,rpoD,STMMW_19411,+
6142,rpoD,STMMW_19421,+
6143,rpoD,STMMW_19431,+
6144,rpoD,STMMW_19481,+
6145,rpoD,STMMW_19491,+
6146,rpoD,STMMW_19501,+
6147,rpoD,STMMW_19511,+
6148,rpoD,STMMW_19521,+
6149,rpoD,STMMW_19531,+
6150,rpoD,STMMW_19541,+
6151,rpoD,STMMW_19551,+
6152,rpoD,STMMW_19561,+
6153,rpoD,STMMW_19571,+
6154,rpoD,STMMW_19581,+
6155,rpoD,STMMW_19591,+
6156,rpoD,STMMW_19601,+
6157,rpoD,STMMW_19611,+
6158,rpoD,STMMW_19621,+
6160,rpoD,STMMW_11071,+
6161,rpoD,STMMW_12691,+
6162,rpoD,STMMW_02181,+
6164,rpoD,STMMW_20471,+
6165,rpoD,STMMW_20481,+
6166,rpoD,STMMW_20491,+
6169,rpoD,STMMW_21051,+
6170,rpoD,STMMW_21061,+
6171,rpoD,STMMW_21071,+
6172,rpoD,STMMW_21081,+
6173,rpoD,STMMW_21091,+
6174,rpoD,STMMW_21121,+
6175,rpoD,STMMW_21461,+
6176,rpoD,STMMW_21471,+
6177,rpoD,STMMW_21481,+
6178,rpoD,STMMW_21491,+
6179,rpoD,STMMW_21501,+
6183,rpoD,STMMW_32611,+
6186,rpoD,STMMW_32591,+
6187,rpoD,STMMW_32581,+
6188,rpoD,STMMW_32571,+
6189,rpoD,STMMW_32531,+
6190,rpoD,STMMW_29851,+
6192,rpoD,STMMW_21791,+
6193,rpoD,STMMW_21851,+
6194,rpoD,STMMW_21861,+
6195,rpoD,STMMW_21921,+
6196,rpoD,STMMW_21981,+
6197,rpoD,STMMW_22151,+
6198,rpoD,STMMW_22181,+
6199,rpoD,STMMW_22191,+
6200,rpoD,STMMW_22201,+
6201,rpoD,STMMW_22211,+
6202,rpoD,STMMW_22221,+
6203,rpoD,STMMW_22231,+
6204,rpoD,STMMW_22241,+
6205,rpoD,STMMW_22251,+
6206,rpoD,STMMW_22311,+
6207,rpoD,STMMW_22321,+
6208,rpoD,STMMW_22351,+
6210,rpoD,STMMW_22361,+
6211,rpoD,STMMW_22371,+
6212,rpoD,STMMW_22381,+
6213,rpoD,STMMW_22551,+
6214,rpoD,STMMW_38021,+
6215,rpoD,STMMW_22782,+
6216,rpoD,STMMW_22783,+
6217,rpoD,STMMW_22784,+
6219,rpoD,STMMW_22785,+
6220,rpoD,STMMW_22786,+
6222,rpoD,STMMW_22801,+
6223,rpoD,STMMW_22811,+
6224,rpoD,STMMW_22821,+
6225,rpoD,STMMW_22831,+
6226,rpoD,STMMW_22841,+
6227,rpoD,STMMW_22851,+
6228,rpoD,STMMW_22861,+
6229,rpoD,STMMW_22881,+
6232,rpoD,STMMW_22921,+
6233,rpoD,STMMW_22931,+
6234,rpoD,STMMW_22941,+
6235,rpoD,STMMW_22961,+
6236,rpoD,STMMW_23001,+
6237,rpoD,STMMW_23011,+
6238,rpoD,STMMW_23021,+
6239,rpoD,STMMW_23031,+
6241,rpoD,STMMW_23061,+
6242,rpoD,STMMW_23071,+
6243,rpoD,STMMW_23081,+
6244,rpoD,STMMW_23091,+
6245,rpoD,STMMW_23101,+
6246,rpoD,STMMW_23391,+
6247,rpoD,STMMW_23401,+
6248,rpoD,STMMW_23411,+
6250,rpoD,STMMW_23421,+
6251,rpoD,STMMW_23431,+
6252,rpoD,STMMW_23441,+
6253,rpoD,STMMW_23451,+
6254,rpoD,STMMW_23461,+
6255,rpoD,STMMW_23471,+
6256,rpoD,STMMW_23481,+
6257,rpoD,STMMW_23491,+
6258,rpoD,STMMW_23501,+
6259,rpoD,STMMW_23731,+
6260,rpoD,STMMW_23741,+
6261,rpoD,STMMW_23751,+
6262,rpoD,STMMW_23761,+
6263,rpoD,STMMW_23781,+
6264,rpoD,STMMW_23841,+
6265,rpoD,STMMW_23851,+
6266,rpoD,STMMW_23881,+
6267,rpoD,STMMW_24001,+
6268,rpoD,STMMW_24091,+
6269,rpoD,STMMW_24101,+
6270,rpoD,STMMW_24111,+
6272,rpoD,STMMW_37911,+
6273,rpoD,STMMW_37921,+
6274,rpoD,STMMW_37931,+
6282,rpoD,STMMW_24251,+
6283,rpoD,STMMW_24271,+
6284,rpoD,STMMW_24321,+
6285,rpoD,STMMW_24331,+
6286,rpoD,STMMW_24371,+
6287,rpoD,STMMW_24381,+
6288,rpoD,STMMW_24391,+
6289,rpoD,STMMW_24411,+
6290,rpoD,STMMW_24491,+
6291,rpoD,STMMW_24501,+
6292,rpoD,STMMW_24511,+
6293,rpoD,STMMW_24521,+
6294,rpoD,STMMW_24591,+
6295,rpoD,STMMW_24601,+
6296,rpoD,STMMW_24611,+
6297,rpoD,STMMW_24621,+
6298,rpoD,STMMW_24631,+
6300,rpoD,STMMW_25871,+
6301,rpoD,STMMW_25861,+
6302,rpoD,STMMW_24691,+
6303,rpoD,STMMW_24701,+
6304,rpoD,STMMW_25001,+
6305,rpoD,STMMW_25011,+
6306,rpoD,STMMW_25021,+
6307,rpoD,STMMW_25051,+
6308,rpoD,STMMW_25061,+
6309,rpoD,STMMW_25071,+
6310,rpoD,STMMW_25081,+
6311,rpoD,STMMW_25091,+
6312,rpoD,STMMW_25141,+
6313,rpoD,STMMW_25151,+
6314,rpoD,STMMW_25161,+
6315,rpoD,STMMW_25171,+
6316,rpoD,STMMW_25271,+
6317,rpoD,STMMW_25281,+
6318,rpoD,STMMW_25291,+
6319,rpoD,STMMW_25391,+
6320,rpoD,STMMW_25541,+
6321,rpoD,STMMW_25551,+
6322,rpoD,STMMW_25561,+
