Geneid,ERX339069,ERX339070,ERX339085,ERX339086,SRX3471973,SRX3471974,SRX3471975,SRX3471976,SRX3471977,SRX3471978,SRX4665670,SRX4665671,SRX4665672,SRX4665673,SRX4665674,SRX4665675,SRX4665676,SRX4665677,SRX4665678,SRX4665679,SRX4665680,SRX4665681,SRX4665682,SRX4665683,SRX4665684,SRX4665685,SRX4665686,SRX4665687,SRX4665688,SRX4665689,SRX4665690,SRX4665691,SRX4665692,SRX4665693,SRX4665694,SRX4665695,SRX4665696,SRX4665697,SRX4665698,SRX4665699,SRX4665700,SRX4665701,SRX4665702,SRX7268192,SRX7268193
STMMW_08541,5.600282501482156,0.0,6.021656490026358,4.482722786542179,7.090932636398161,6.065424660940846,6.378130550294616,5.367626543793938,4.094419083426724,3.853490246108645,5.5752066024889375,6.002845125660485,6.08390208538847,5.901627162672579,7.697080198047762,9.6039339097384,5.898349315981474,5.1381555518554665,6.378997070698995,6.3298664030188085,6.150632390766724,7.090961595382869,6.552958643458688,6.348451073756791,6.4243172385326925,6.06540489752455,5.496647029432387,5.116961317307367,6.058782444565895,4.031781472699115,4.318568633919645,4.173183733787806,5.217925600291989,3.1003132381875083,6.705196143087162,6.489907508484773,6.222053356469618,5.77510341719453,7.298726107754122,6.237462591751891,5.9663925787146175,5.142702300592757,5.127888970052837,5.032267633169559,5.35001213288167
STMMW_08551,6.534351940007654,8.305818234485255,5.970933463646834,5.399762382053193,7.570236859130005,6.642815888505809,6.334911574691833,6.263104953556901,5.175661707784167,4.948521375837955,5.073612885880261,7.211781410702771,7.171991930858707,6.602280894727217,7.025663859049462,8.753110423540765,5.812351489680871,5.050451203913493,6.313485076037995,6.43193919942804,6.473489584270106,7.570265878604586,7.163807261539825,6.68550839284793,7.330664835016709,6.642796026277821,5.699569727657115,5.826503807590603,6.960550463224221,5.156538002308293,4.929785594600439,5.802433178601814,5.428918967671191,4.357124665660485,7.061724174361163,6.882642289055081,6.459877797648698,6.165243539955033,8.18534138437276,6.507721156132787,7.063421098763027,6.146208200408095,7.045460452841146,5.345351262899316,5.596662778264787
STMMW_08561,0.0,0.0,6.047724894799698,6.459666010030667,7.5570993110869,6.450375016945683,6.380981286245774,6.274721150120419,4.306612662892091,3.4278508744033203,5.485819287188062,7.007482311197777,6.214007089236219,6.079172877907362,6.9800362271510545,7.745129751446426,6.231699221399885,4.876422501664364,6.43395992888377,6.376920584125679,6.360189162016902,7.557128329157289,6.85322498745613,6.329358413938835,6.714482762925682,6.450355183367523,5.77611040081469,6.17202376881259,5.854141764981489,4.248050897671142,4.826396626508022,2.7624390109795693,5.5522102205902994,2.8934183163695146,6.525859703008633,6.194789593436931,6.162444061512428,6.401915930545661,7.871950911097995,6.520872516374742,6.556555789816247,5.777723422807773,5.482177113586775,4.525467867045858,5.523014326593941
STMMW_08571,0.0,0.0,8.562067028203124,0.0,7.868740601392984,6.758854863491293,6.145753440418382,6.778888092247713,5.182153477278716,4.411057391968357,6.115096811921493,7.529563799914299,7.3572497252048406,6.5590102024204,7.100674428019206,7.786934073109536,6.409155126352829,5.287832152894316,7.053681335631327,7.106727068715507,7.114633598977305,7.868769649557421,7.199437157296189,7.043539246856324,7.119756447503759,6.758834985746836,5.865398739793825,6.0704116115838564,6.40659957126849,4.794389210692105,5.256635342316218,4.543199372769874,5.9871170671382385,4.821852917444891,7.019159953372681,6.878465786552161,6.704189106095614,6.2143441760178435,8.09346326569723,6.582202892052808,7.248584002094713,6.539629573821361,5.026972016744455,5.213896565703901,5.978941146154922
STMMW_08581,5.725674486235597,0.0,0.0,0.0,7.826147125566976,6.855314680700159,6.527529423242119,6.944420400822272,5.506206208459801,4.507890694738056,6.285517517183531,7.415474659495733,6.855882823975087,6.483456975679508,7.186859026988608,7.66205778841646,6.733860894502647,5.584465369005505,6.1053275195618975,6.518148194825399,6.2038041712480325,7.826176169991644,6.73561392961845,6.309746055329268,6.796304475708476,6.8552947909740976,6.357192169094101,6.2964554285510195,6.502818876554697,4.819063508861979,4.849019558817678,5.001549826698221,6.265306856591407,4.4393679374395525,6.762960342979344,6.572734674736315,6.224806103545694,6.646105763030429,8.485235291598256,7.068295258361782,6.844471474121086,6.209295013138532,5.988914460091594,5.24901245808345,6.245748557658532
STMMW_08591,8.06543402970496,8.845726728582443,7.0847129614435085,7.499471011881115,8.14981069092199,8.336132351403142,7.921258313846756,6.504790417213868,6.722665417479349,6.496563634050482,7.12060202502595,8.396979753831518,8.558597145820322,8.313142963371387,8.704544621324953,8.625830326510691,7.904133595193416,7.001526785983638,8.393235504558303,8.495642230415974,8.566311636558412,8.14983976118025,8.428920413259082,8.087848844086192,8.409270229322729,8.336112350482065,7.771786680147085,7.653155724220656,9.18461491418261,8.173223956931944,7.862906611996499,7.646828639186609,7.402131855541224,8.400420156491625,8.46790777530532,8.50256826398692,8.402224964083299,7.83791754673049,9.540664398301,7.937440693316224,8.406821366497434,8.124896539264538,8.960161715923826,8.417625948652052,7.958881027998262
STMMW_08601,0.0,0.0,0.0,0.0,2.4145210674696167,1.977367342954344,2.577508352097641,2.5678425091495574,2.7272547911086944,2.2827101913847394,0.7135922793334797,2.877813158370543,1.1947135398862685,1.6678180785835335,2.4352933258313896,2.43524990099772,1.3872838518598058,1.6401598779249826,1.1198631610079228,1.6730289730010726,1.7859929690136622,2.4145447685979096,2.9411550329273197,2.6497053465168516,3.70651174246083,1.9773523750340276,1.9092049652327188,1.4238885854173582,6.218236312974527,2.9795744602319143,3.2486280316306155,2.3136378260090416,0.6010047070920824,2.436698061057999,2.446350348089808,2.412855872186322,2.5243407770090682,2.295979787106919,2.9239463977673417,1.441490552719907,0.6757696410209308,1.3904542748023756,1.1698424084076864,2.8927971707218187,3.0333498798581195
STMMW_08611,0.0,0.0,0.0,0.0,3.3842780785597566,2.969123597367733,2.2049350166555697,4.013011308127975,3.964358004916368,4.10263278398504,1.3148735076968567,2.934404541992094,1.9989425757435495,2.8734629332451735,3.3175228076077223,1.189863427860735,2.1001144145752058,1.9830854012706252,2.5295633764961996,2.6062784016374048,1.6484419915228536,3.38430445765563,3.80154029937107,3.1980680610384913,3.6846401037248757,2.9691060965064096,2.0717776390989138,1.9763714771822467,6.715233107884241,3.8024823976942637,3.8182580476912524,2.4897842666111574,1.7668577620353603,2.8395309006963645,2.6955828261401367,2.59177463217667,2.7061497169054016,2.820112710984669,3.8864151119790806,2.9354416090239415,2.36944574527175,1.7058756599758564,0.0,3.247538976650289,2.573220669147708
STMMW_08621,0.0,0.0,0.0,0.0,2.69296202604791,2.93989165654306,2.697605927851455,3.429695955268331,4.002240004552719,3.6304184319007353,0.8540371554975671,1.767359891405766,1.782461932984862,1.906070547074314,0.0,0.0,1.827444984183765,1.6495608763221459,2.444160512617236,2.851069779226456,3.247613793965256,2.6929866875878883,2.2470095208295695,1.686719042425109,3.0038995992375486,2.939874208125437,2.1629145775545853,1.6434394677294584,5.376972688115802,3.2768375529532694,3.167907031965011,0.0,1.2043704633940944,3.9526712837677276,2.4919418214759443,2.424091178883498,2.321653166952494,3.3677752141415174,3.752069745916164,2.760243015142913,3.2162987636379126,2.0957362804734294,3.1516782644895787,3.482687473853365,2.816986273158011
STMMW_08631,6.9438203400156056,0.0,0.0,0.0,4.315262984501913,4.750498934668483,3.580125922699335,4.069545656299391,4.768629147877166,3.9449167223740806,1.934576287756349,3.861905991077576,4.136211908780765,3.561361432711457,4.566159488869419,3.309365025494708,2.447561670081085,2.1453964228529587,4.155460489778599,4.580845880772311,4.498392946808005,4.315290692087295,4.821977546023601,4.3034877628025665,4.635825509226976,4.750479617007382,3.1209633531077,3.361841241989518,7.1053069012485075,4.29400784622314,3.8888808917736433,4.916355679256256,2.3727450595696906,3.5090137483070154,4.210572395129636,4.042273899023604,4.345978452492246,3.403851346251412,5.749637760217822,4.0496260882331025,4.0714923093702655,3.7181506997592324,4.8819660905539,4.920188018019039,4.724721341304456
STMMW_08641,4.317312236586602,0.0,0.0,4.17189026626693,4.142949923422974,3.945047212768045,3.135812531255443,3.297352155001768,3.5540285540684833,2.434965242386518,0.4486513151394368,3.0426467504026657,2.530102387130752,2.036667927660522,4.167042825603671,3.196542025682627,1.2519766185425665,1.7712892758759362,3.7768958317428916,3.849320444242518,4.000433365548674,4.142977445103531,3.7301453421565616,2.909899808443727,4.205071038372102,3.945028452394406,3.1968489384578453,2.5353504513213503,6.2890943814276765,3.41955124165097,3.493110231363194,4.563073692653526,0.9136119994408904,3.915589749130681,3.43951805523455,2.9825323930615237,2.941750850143011,2.448577007000212,5.572172994100565,3.97022393311893,3.836167654835441,3.1009873424094243,1.9448389004840922,4.119283715181163,4.514159526681067
STMMW_08651,5.97665537711817,0.0,6.979050185561408,4.850916043145306,4.489576319316741,4.552794950232561,4.056909539150044,3.9186203683904903,5.970308220212918,5.053759255636724,1.133413941380231,3.748424740457894,3.4085831220280665,2.719258482665154,4.6233339338776895,3.3579447409772665,2.8133456660432246,1.3672612200531074,5.080351982510097,4.583144711449329,4.180324806611292,4.489604193679285,4.533317077695562,3.9013594071988185,5.410047324519718,4.552775742041213,3.6219542165484864,2.0496203762563843,7.515673205326226,4.494528375524255,4.399829542461591,5.101839470045352,0.9738664025071665,5.280965503462106,4.0766183840827965,3.9056169570481,3.3452593073522143,2.9801775647145314,5.9070307365010155,4.704748036416734,3.845519676626897,3.5718079235034037,3.6620775810518342,4.868531232426832,5.3302622867909575
STMMW_08661,9.16297025515448,10.943733138922122,7.276900517332784,10.145704224084922,8.729404132212471,6.703721607740389,8.316441284866729,7.93199372710029,6.067866342208756,8.253225376029517,7.694366075950748,8.604904647300692,9.22740658269369,9.356461431986359,8.028546123608672,9.319502240108775,8.052211873485723,7.240777448726596,10.267791217059266,10.312513188317698,10.137169096004572,8.72943323645414,6.2801645044845555,6.203598167483594,6.711906742831363,6.703701737212735,8.242922561102203,8.97736935845705,10.801130822548199,9.99232791657137,10.257940602628985,10.4334957536757,7.620919622042114,9.39155783805275,7.037021950297957,6.670085006897602,6.201609601652593,7.235637699254277,6.6237533753653945,7.446435937395586,9.592190060193802,8.971951812881217,7.400357728754272,9.77384832054548,10.28620728461861
STMMW_08671,6.016500438178504,11.099175864900964,6.850677384255854,6.592509334513501,5.314089962929057,5.744392791752351,5.29044915706799,4.08644435187656,3.943211111212229,3.1557530255560056,3.1335137504191475,5.65963770238215,5.8343826339973575,5.3465214793487235,5.912011722229007,5.591797877982179,5.711881410966539,3.9146822093566946,5.401592850051754,5.378415711320091,5.298928349936956,5.314118402613175,5.7968226293261536,5.1644758512174285,5.885586895565524,5.74437310300044,4.682416773386565,5.033641897197215,6.428719453130514,4.525140463538731,4.539967694691015,4.021448989520717,3.4482811519552237,6.37275289422102,5.06528284309567,4.922330207992293,4.953914176649793,4.520770185507701,8.01865676922185,4.497245367912909,4.99777831182796,5.213039150879006,4.547358343266486,5.295889946126009,5.081395319073694
STMMW_08681,4.445896455622364,0.0,4.857811198379049,6.243774152737391,5.782919868154152,5.587323723174648,5.372883246281043,4.813000266491676,4.792091649998127,3.9709988328835504,3.65721982427241,5.95929270874197,5.761700560765078,5.544131270436791,5.947588851252615,5.663215367718407,6.254709284201076,3.806043986005603,5.741835288922377,5.9375499349946566,5.656275590897985,5.782948511289426,5.145014879385969,5.016696177564135,5.231522054920391,5.587304077469072,4.820639390916091,5.181719326635374,6.398138778941529,5.0313355859784155,4.9173951179620685,4.20181500721915,3.42020011386988,6.727915357066743,4.850948889323276,4.612697892267603,4.689028142537507,4.671398872024131,8.063190407395922,4.51364084299353,5.543123678551734,5.011930088132858,4.24758524544196,5.57120180103916,5.470030700278126
STMMW_08691,5.379185434477564,7.549407097020582,6.207831275873561,5.2295477104416275,5.524185443633882,5.16850848202728,5.384085654089134,4.892493010293977,3.558700077823408,3.4567674822139156,3.302718235685059,6.209313838779672,5.721132220974278,5.489617132359317,5.681337259778175,5.224500219721092,6.349021610685187,4.091677845679546,5.855699476203122,5.786574346093166,5.472952926047981,5.524213982693514,5.161573976095179,4.837681921290239,5.249465613036789,5.168488976880051,4.620022928886144,5.040014890737334,5.7130783385010275,4.994620387195146,5.3312696132048005,4.833812807135922,3.769577818732686,6.466604326993384,4.866401636081754,4.715309353379827,4.5127082292950895,4.45286044683533,7.792911801319698,5.03158096948009,5.3205984436992715,5.026546476486555,4.580452963345043,5.399024614911425,6.020267247208749
STMMW_08701,5.591745507479124,7.352917381523283,5.035241421598738,6.424881255635098,5.54247971939034,5.331257847695531,5.631344631965566,5.056842378496265,6.165075810996218,5.220111809840234,3.1996581785979714,5.843640013447302,5.696359281802423,5.555982657325834,5.956789686339642,5.608531376295648,6.196983729036784,3.636557494131154,5.601054012780349,5.862451152980615,5.6487610022987536,5.542508266437658,5.450800930923096,5.33538161985551,5.729926214860104,5.331238283036712,4.592000550046373,5.05757660507782,5.6423977880391005,4.869069929864492,5.350054699588529,4.37580801725063,3.9379495774544826,7.126033949938747,4.978128168056726,4.6309208723009085,4.380021754889131,3.772363951567735,8.025068481921949,4.73423002836038,5.614422757086293,4.98468714793896,5.155831934330594,5.4357103170392636,6.228517069931482
STMMW_08711,5.163597257560223,0.0,6.56711452791954,5.992095290769892,6.197845348736669,6.010691330189477,6.6061789202648455,4.967289835061452,6.2596061469454884,7.0247687815054345,4.152113319582654,6.618354153492074,6.58971545228712,6.720868625138399,6.47348411665447,7.052971784972483,6.774401056702608,3.747903951071276,6.225687302936771,6.7970193744646075,6.6787262189975705,6.197874124300896,5.528422992585063,5.743254828596968,6.110280341958444,6.01067157835737,5.291236042045174,6.297849588717787,5.816972205197541,5.270851862503441,5.464335588788701,4.914494586455259,4.503442690991182,9.16300623045206,4.885415201975553,4.689344070412456,4.58094158405561,4.626489464951355,8.537013858961316,5.137431334038024,6.178693485941428,5.3139827765088405,6.027636764436955,5.525887471391807,5.477531946645725
STMMW_08721,4.188225389994343,0.0,4.59676654851949,4.04355951966922,3.0037309576034574,5.564439263963597,4.175929012495955,3.28773977679278,4.644669367123218,3.5143642579987677,6.4256795051469515,3.569195516243893,3.3256439270365226,3.366963903690813,3.636179470370962,2.478530854051716,4.74265497631952,5.157787061535779,2.3950214692108522,2.3142833685970516,1.5385537828901816,3.0037564934066348,5.488291960100897,6.097907531301206,4.94580262885737,5.56441962493011,3.4972769078410364,2.5363995936018298,4.997957119681067,5.306017577327399,5.694320643369683,4.795883765444559,4.811063242582044,3.9683285064433202,5.12704831590532,5.312400673552841,5.539988078463146,4.7981148895207015,3.447751638863943,3.9015269670646022,2.908350930441833,2.0690764846972622,2.2897486183913722,5.946231677064383,6.738217373004623
STMMW_08731,4.584354326949341,0.0,6.772582924507203,5.977446088938442,4.56499494045734,4.745295717364388,4.865765438129514,5.17348518410884,6.658463581345492,6.322239567675136,4.938804413302519,5.624820546120109,5.354769730221527,5.65933102969788,5.233218744109873,5.078922270481374,5.110579496072838,4.735519854503749,4.617524613887287,4.56820192639526,4.876988166990807,4.56502288096251,4.89564800228398,5.229204791113244,5.062168445210743,4.74527640239629,4.601113435627417,5.202356994011722,5.19940417674669,5.02123546279285,5.075301768875693,5.251899275855213,4.816667483721091,4.339537185340633,5.358964067920519,5.13033341600691,5.295293320902293,4.7231433585123215,5.417055858047833,4.994497137552353,4.606550172718734,3.9521029016455373,6.2931259629251075,5.442105818115098,5.761306269063039
STMMW_08741,5.621858151545025,0.0,5.065057014525119,4.503771081782155,5.153727787544062,5.434239685267488,5.297864754602076,3.984482657301786,4.074616997102982,2.72563069816508,4.626281599237116,5.44042912843848,5.210868066122034,4.918863675344719,5.987043390525394,5.27110299201436,4.7290416138932665,4.453311951081449,4.965550208723752,4.981694273229534,4.880120759182902,5.153756141016929,4.937549888820204,5.4093821902073955,5.299443841167729,5.434220086275943,4.878646297010413,4.561338397836074,5.890878090658159,5.438455330795094,5.727659774767586,6.009970822692292,4.532324672721953,4.034322106588785,5.400912555390241,5.073154951008212,5.0335844750364,5.315128327433657,7.061107176461423,5.545040278859015,5.158142143707303,4.487436596844597,5.720637729381307,6.193813326976655,6.668261106507129
STMMW_08751,6.5095339967657555,9.27848598140195,0.0,0.0,2.2239641722743118,1.3750714733291538,3.236429550170407,2.7507185374022707,2.6741147672686143,2.1685181047342743,2.1607735242095414,2.1522638888786747,1.4585344600046652,3.5028516762943505,3.6959212977095692,3.6958721339659912,1.6742900540828516,2.483916723479435,1.3736888648396894,1.9886895150743082,2.5805188383456765,2.223987100753562,0.0,0.0,1.8136969946620578,1.3750591453203977,2.4556654886797333,0.0,4.695219725065808,5.399630610045341,3.902005509952026,4.49478153224175,1.9273804334673794,3.9418922342381992,0.0,1.3586159367745327,0.8949654344010574,1.7473928850019167,2.6695346704777148,4.045831048505637,2.0845171165165124,1.464429052331628,4.16609485247291,5.579952529951562,3.6499816214081497
STMMW_08761,8.051233519430097,0.0,0.0,6.3254005975979775,6.559496376304156,6.411622028911246,6.32298458119879,6.294452236200037,5.569148304127795,5.5268576007086505,3.865338114724605,6.5486713900279465,6.404990737342636,6.610404923922366,6.470528631994648,6.42212725668444,3.7922552239617935,3.963051648978529,7.688839924718207,7.631827239333051,7.81379229576055,6.559525239984803,6.206018023897933,4.856853979237892,6.316228908441793,6.411602201579333,5.783454985409436,5.51190800552157,9.440604778690972,6.396783151329638,6.056515515814871,6.868371852214771,3.8780563823917205,8.459993533836542,5.907003942071474,5.5508104326352115,5.3395548454376645,4.280680186922469,7.866560567314394,6.475295648528433,7.149725819209615,6.3847423450474725,8.001117764565754,6.3434180374257485,5.963676446178005
STMMW_08771,4.720864746648673,0.0,6.1151018585515295,0.0,4.08069503036812,3.7617931632042803,3.6848026814816284,3.740902626660124,4.643548365569622,4.463486550067737,3.776791500469293,4.765034709002374,4.336086761286863,4.472657438119757,4.086968622622011,4.0869184828332354,4.37475302120923,4.304196609643422,3.249870906338656,3.8028046605337495,3.717607489457609,4.08072247923255,4.846892648367847,4.40227917842968,5.099571893202951,3.761774579261468,3.676669377768586,2.4591954348320737,5.541656514559856,4.588136117485043,4.862774982363942,4.822639156791503,4.4278560961326345,2.3349867630036023,5.087041490075226,4.765923848785742,4.787719208551157,4.24196787887667,4.008770784066777,4.306367263630031,4.045646746063221,4.074930486917224,3.9372419965493877,5.6656460160166375,5.778080826097541
STMMW_08781,6.010738301606873,0.0,4.8820440973075865,4.884356310187762,4.0536062781638815,4.273401489885952,3.336271865522206,4.022408625911935,4.772479263945991,4.794890755727574,1.9460317808095222,3.277510227449218,3.170779106951243,2.9562804971938452,4.267067002975534,2.1731931657578225,2.6197229295244346,2.334982493069283,3.4465581450392797,3.8672847520942533,3.5024383068816127,4.05363369434972,4.22726999527278,4.084186698799713,4.107963838289905,4.273382464354796,3.5055834444246994,2.4741366332864403,6.435174807962235,3.7358335561581786,3.8178454244380946,3.6303432893454803,2.8257217578831813,4.389741127270869,3.369896414459885,3.4364984008209483,3.938354384936896,3.1293166371351724,5.43933594187988,4.19430780312395,3.1686073802469497,2.8680686813747123,2.4272752308367838,4.338090544153195,4.818324783776879
STMMW_08791,6.045672573574533,7.812646483801164,8.04315279051627,8.780316803936264,7.489251940936787,7.619278721595719,6.7060083645745845,6.128386133833474,5.2073622916374225,4.536642080875646,5.622014299250942,6.050834928837882,5.5760169596359646,6.859682042113521,4.806477193700158,4.913632959022754,6.8296117318508465,6.264439201469668,6.564334633209924,6.029070153850929,5.94353165852336,7.4892809515483005,7.644990782909071,8.761811240425244,7.603002802584525,7.619258760630897,7.197093339139585,6.821133458874382,4.805962674386342,5.666509833212132,6.190779814965994,6.674021197625309,7.104690891688603,5.676387162118038,7.7260362607012,7.680556108505127,8.040032630695789,7.745601280835176,5.5084971855537015,6.311415882039857,7.791587396152854,7.219155823984408,6.241465651645081,5.938895982813029,6.614233689157345
STMMW_08801,6.1752978996615395,9.52466728347173,9.171706320813954,11.02473131781741,6.843452683890711,6.830608307909615,5.780598140733886,5.21950077091461,6.4521983674786245,5.360656951792301,4.931495181688426,5.721719356042832,4.875099090874828,6.2318569986008185,4.315965760172002,4.13358115105959,6.295879041149641,5.40366348395146,6.012543825154311,5.85647608443775,5.336266036143997,6.843481602831162,7.414453668539424,8.379369437292002,7.014809552221885,6.83058842117652,6.145115326751587,5.983886479479423,5.7199624153814295,5.4885170609911045,5.778474710676498,7.188301851824171,6.495875930575331,5.38271103889945,7.513281497049921,7.472676514676833,7.87985351970368,7.023721599478881,4.8362668018821084,5.331658814322804,7.23198527342806,6.733579195570831,5.969828823964009,6.449300899219871,7.075979350768882
STMMW_08811,5.999284763407952,0.0,8.217806750943927,8.995782438141246,8.37387479294696,9.1691545035329,8.111211208022592,6.493443522696599,11.522263911610418,9.06596876039863,6.4845461384036875,7.824673984068325,8.05586931882159,8.518786337506825,5.70563108476126,6.81727220113511,7.922396384261549,6.879913850025793,7.897324485349354,7.587799466975594,7.321652076987216,8.373903877980917,8.633249281672402,9.711658027569895,8.637546838131184,9.169134475379218,7.857436550418383,8.575374991917334,6.914735371137936,7.8141793110856845,7.776094197988215,8.309143974317328,8.211133028105655,8.005815191730147,8.738993724715566,8.943652470566294,9.220510135556882,9.054958689607398,7.81507523591036,6.708033849552992,8.888208362936108,8.66692459104894,9.460788472497512,7.5149908981660065,7.192979109368698
STMMW_08821,15.472047544065486,12.233977175832932,12.102893380382014,12.06347560209992,11.803708874496621,8.942784161506896,11.318090184215274,11.25842356240378,9.515207716955597,11.906260230527423,5.826057812805077,11.912089883494833,11.62975321589863,11.532985468287718,13.497130776515224,10.151544911242558,9.000827635575643,6.855391853984548,11.316209808224441,11.382579821514968,11.704159138863854,11.803738039310764,8.465271972548836,6.793439608671736,8.900147981436117,8.942764139273889,10.827150719326088,8.502797545095982,11.90859690370216,10.414621061034769,10.51084773376,11.64027869458685,7.488497407771404,12.371793884503195,7.635519336338305,7.422338355785973,6.947330838525957,7.778294100450665,11.714682356884833,11.823093898913909,10.879192555855594,11.03048032257793,14.474836787412476,9.780703930548702,9.707339184371506
STMMW_08831,4.780570930336382,0.0,5.196048902455807,0.0,4.616270222087695,4.302904518360587,4.446231390994909,5.080829287269608,6.086863192461231,6.2322814526089445,4.23696516679934,4.717845765959501,3.9911193706335677,4.733667598880474,4.948515343319436,3.6350095554577218,4.557384159050963,4.132678600418457,4.194216138315556,4.239382897819832,3.825535340785913,4.616298205627185,4.589763199951828,4.155767029445178,4.5348014620121955,4.302885471828643,4.181060278040217,4.306465025770662,6.743426190403844,3.019085264117543,2.8379316200543014,3.772454530130365,4.348020030121486,4.216951366919682,5.261570428353865,5.001656635661913,4.980470659564416,4.697386506025205,5.219147734389143,4.600444443707541,4.518021188284491,4.04569493083195,1.5816105225857304,3.9698937085895802,3.8661957838881493
STMMW_08841,11.393469945825915,12.463020276525812,10.332771541860556,11.624009529614387,10.099523649888665,11.35947629725521,10.700961067292956,8.988025974891887,10.203838575406767,9.824942727492951,10.602718489216965,10.237110630356701,10.09773638964792,10.07513654929048,11.184205570202296,10.55185006421362,10.991737112511844,10.468974661821477,9.858385488008647,10.047336472437257,10.34932946212763,10.0995527962732,11.853692928532332,11.434864704442274,11.96622406305857,11.3594562418869,9.576207962795957,9.965479722533368,11.407181117316318,10.628787974284187,10.286619266785056,10.16151372366064,9.946311691477577,11.777295762391232,10.721214797152282,10.728882399152535,10.751936034778106,10.265644852067613,11.39908463897479,11.410062734027472,10.229181644878587,10.228616071782977,12.251651974673255,10.785218041974199,10.202758256430027
STMMW_08851,0.0,6.695091254245024,4.397715293737373,0.0,4.246988264154449,4.448818808657086,4.19293347944342,3.6115301223275105,3.8140759403165028,3.2040227705855098,4.988170968101043,5.172626247769865,4.055270330268101,3.99161101658918,4.155768062140581,3.686555475218452,4.770690912704135,4.797133070374233,3.4604909170955236,3.7315703699936402,3.445408926329309,4.247015900723953,4.718414413412468,4.318118017067994,4.208292402949868,4.4487996643470735,4.62974435695653,3.3316314500540556,6.042698388955854,5.4329333864880685,6.088313395536286,4.595645862750343,4.99353495146013,3.1581347129794843,4.558615904224958,4.396828240822571,4.386578160959085,4.183314644204087,4.497942492653066,4.303536496864447,4.245738849289984,4.172797422660483,3.3187722038408736,6.2299781107047885,7.086640963353553
STMMW_08861,0.0,0.0,0.0,0.0,6.615384527645864,7.002842281314684,7.04237865115093,6.74459550210901,8.674254695446296,8.373650997885877,6.275414723456825,6.367613535483946,6.174672096910141,5.772458650967941,6.664261907618897,5.701368852853724,7.0103169385736654,6.638909850668239,5.834888885998322,5.736344036184135,5.517351324194073,6.615413403079048,6.276102720809726,6.597972942746267,6.73153007481201,7.002822374745351,7.061280711675042,6.834513474094529,6.6984389761364795,7.177173961067841,6.935671275312573,6.9025296299151515,6.738074149876167,6.80430867974878,6.78772024533607,6.729163812753883,6.64952984015524,6.9120200912134395,6.6776981676383835,6.7291383960323365,6.027954841459225,5.966308963077416,5.735335165886787,6.654840354765833,6.091573378926839
STMMW_08871,0.0,0.0,4.880164477425547,4.321764404671308,5.222476721395393,4.984019752362033,4.9183167274762285,5.203008243012087,5.1063568678711,4.1607878031367385,4.522320455179634,5.357263668530887,4.851918860913904,5.068178334013031,5.085453530409477,4.7136638285781345,5.147057377582521,4.717940143410018,4.658547435962388,5.203718695835063,4.535767666383753,5.22250511300422,5.167511165785475,5.617634425258138,5.659611349296132,4.984000323314374,5.024887309276736,5.095491492255489,6.605382714822993,5.1032925510504565,5.0697653693558244,4.714932308496743,4.903429573641045,4.517345844139548,5.623303379694378,5.331029005203873,5.410180335895404,5.300942770582917,5.505572892790939,4.946578268085614,5.183664674220286,5.034363637412167,3.936514849632588,5.851911376642074,6.1654865511197015
STMMW_08881,7.268808410985648,8.461109259357228,5.144869225861899,7.337240011407861,6.80632980385091,7.309532800464635,6.613670327333437,5.9581264678865296,5.751622857166053,5.279524882330314,7.724730078927421,6.314613513396657,5.362152587039972,5.14210952067033,6.657916845194294,4.813116741901332,6.438107542671103,7.29075407313259,5.7363749945027545,5.600925596255813,5.642102088984731,6.806358716169827,7.45145894502587,7.3860290971524805,7.193960191589076,7.309512863937146,7.071183306431222,5.756144925355779,6.5076442114501845,6.584846604837985,6.80722210634171,6.2146975049850095,7.251297064883228,5.405884081335658,6.8643485898747105,7.01506611991847,7.160003213333328,7.23187493485351,7.012929334536116,7.155716845933456,6.018799762289029,6.21527055624488,5.191802748622351,7.379073724871843,7.861940536621627
STMMW_08891,0.0,6.680668907208789,5.921987251244617,6.073966673610868,5.604239487325121,6.558026320448624,6.0355805233503235,5.880165927972221,6.758817706947432,6.491883267663255,6.9917498134109595,6.067028814063421,5.429854608617911,5.701727980440324,5.643453113397405,4.495251180481035,6.203858509086292,6.6161798205982745,5.582873387717112,5.420585097510161,5.258235651643667,5.600695361700682,7.025877344731633,6.982275747790526,7.045023922307773,6.558006470374226,5.7914357085029335,4.527759271688141,6.386006644992496,7.4328193071117905,7.654684088527752,5.931009741002271,6.1507908170503445,5.70061615561106,7.693865848930986,7.670608337709389,7.634659797004953,6.798011470004048,5.8163236681967,6.100633660436321,6.051395217621673,5.697178492918399,4.700296765667735,7.59162377243147,7.741134371062111
